sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
hellaswag.val.8810,mistralai/mixtral-8x7b-chat,0.0,0.0001662,1.0,5.5400000000000005e-05,1.0,8.31e-05,0.0,0.0001662,1.0,0.000214952,1.0,0.00281
hellaswag.val.9743,mistralai/mistral-7b-chat,1.0,5.280000000000001e-05,1.0,5.280000000000001e-05,1.0,7.89e-05,1.0,0.0001584,0.0,0.000204864,1.0,0.00268
hellaswag.val.4227,mistralai/mistral-7b-chat,0.0,5.020000000000001e-05,0.0,5.020000000000001e-05,0.0,7.5e-05,0.0,0.0001506,0.0,0.000194776,1.0,0.00255
hellaswag.val.1662,mistralai/mistral-7b-chat,0.0,2.02e-05,0.0,2.02e-05,1.0,3.03e-05,1.0,6.06e-05,0.0,7.8376e-05,0.0,0.00105
hellaswag.val.5410,mistralai/mixtral-8x7b-chat,0.0,0.0001326,1.0,4.420000000000001e-05,1.0,6.599999999999999e-05,0.0,0.0001326,1.0,0.000171496,1.0,0.00222
hellaswag.val.551,mistralai/mixtral-8x7b-chat,1.0,7.86e-05,0.0,2.62e-05,0.0,3.9e-05,1.0,7.86e-05,0.0,0.000101656,1.0,0.00132
hellaswag.val.867,mistralai/mixtral-8x7b-chat,0.0,6.96e-05,0.0,2.32e-05,0.0,3.48e-05,0.0,6.96e-05,0.0,9.0016e-05,0.0,0.00117
hellaswag.val.7802,mistralai/mixtral-8x7b-chat,0.0,0.0001524,0.0,5.080000000000001e-05,0.0,7.62e-05,0.0,0.0001524,0.0,0.0001971039999999,0.0,0.00258
hellaswag.val.6944,mistralai/mixtral-8x7b-chat,1.0,0.0001614,0.0,5.380000000000001e-05,0.0,8.07e-05,1.0,0.0001614,0.0,0.000208744,0.0,0.0027
hellaswag.val.2947,mistralai/mistral-7b-chat,0.0,2.44e-05,0.0,2.44e-05,0.0,3.66e-05,0.0,7.32e-05,0.0,9.4672e-05,0.0,0.00123
hellaswag.val.3806,mistralai/mixtral-8x7b-chat,0.0,0.0001626,0.0,5.420000000000001e-05,0.0,8.13e-05,0.0,0.0001626,0.0,0.0002102959999999,0.0,0.00275
hellaswag.val.9260,mistralai/mixtral-8x7b-chat,0.0,0.0001392,0.0,4.64e-05,0.0,6.96e-05,0.0,0.0001392,0.0,0.000180032,1.0,0.00233
hellaswag.val.3234,mistralai/mistral-7b-chat,0.0,1.7599999999999998e-05,0.0,1.7599999999999998e-05,0.0,2.64e-05,1.0,5.28e-05,0.0,6.828800000000001e-05,1.0,0.00089
hellaswag.val.5038,mistralai/mixtral-8x7b-chat,0.0,0.0001553999999999,0.0,5.1800000000000005e-05,0.0,7.739999999999998e-05,0.0,0.0001553999999999,0.0,0.000200984,1.0,0.00263
hellaswag.val.3283,mistralai/mixtral-8x7b-chat,0.0,0.0001614,0.0,5.380000000000001e-05,0.0,8.07e-05,0.0,0.0001614,0.0,0.000208744,1.0,0.0027
hellaswag.val.1801,mistralai/mistral-7b-chat,1.0,1.6800000000000002e-05,1.0,1.6800000000000002e-05,1.0,2.52e-05,1.0,5.04e-05,1.0,6.5184e-05,1.0,0.00088
hellaswag.val.5145,mistralai/mistral-7b-chat,0.0,4.6800000000000006e-05,0.0,4.6800000000000006e-05,0.0,7.02e-05,0.0,0.0001404,0.0,0.000181584,1.0,0.00235
hellaswag.val.3321,mistralai/mistral-7b-chat,1.0,5.660000000000001e-05,1.0,5.660000000000001e-05,1.0,8.49e-05,1.0,0.0001698,1.0,0.000219608,1.0,0.00287
hellaswag.val.6136,mistralai/mixtral-8x7b-chat,0.0,0.000156,0.0,5.2e-05,0.0,7.769999999999999e-05,0.0,0.000156,0.0,0.00020176,1.0,0.00264
hellaswag.val.2065,mistralai/mistral-7b-chat,0.0,2.2600000000000004e-05,0.0,2.2600000000000004e-05,0.0,3.39e-05,0.0,6.78e-05,0.0,8.768799999999999e-05,1.0,0.00114
hellaswag.val.5815,WizardLM/WizardLM-13B-V1.2,0.0,7.59e-05,0.0,5.06e-05,0.0,7.59e-05,0.0,0.0001518,0.0,0.000196328,1.0,0.00257
hellaswag.val.5922,WizardLM/WizardLM-13B-V1.2,0.0,7.08e-05,0.0,4.720000000000001e-05,0.0,7.08e-05,0.0,0.0001416,0.0,0.000183136,1.0,0.0024
hellaswag.val.1654,mistralai/mixtral-8x7b-chat,1.0,7.62e-05,1.0,2.54e-05,0.0,3.81e-05,1.0,7.62e-05,1.0,9.8552e-05,0.0,0.00131
hellaswag.val.1740,WizardLM/WizardLM-13B-V1.2,0.0,3.12e-05,0.0,2.1e-05,0.0,3.12e-05,0.0,6.3e-05,0.0,8.148e-05,0.0,0.00106
hellaswag.val.1813,mistralai/mistral-7b-chat,1.0,1.92e-05,1.0,1.92e-05,1.0,2.88e-05,1.0,5.76e-05,0.0,7.4496e-05,1.0,0.0009699999999999
hellaswag.val.501,mistralai/mistral-7b-chat,1.0,1.92e-05,1.0,1.92e-05,0.0,2.88e-05,0.0,5.76e-05,1.0,7.4496e-05,1.0,0.001
hellaswag.val.7848,mistralai/mistral-7b-chat,0.0,5.2e-05,0.0,5.2e-05,0.0,7.8e-05,0.0,0.000156,0.0,0.00020176,0.0,0.00261
hellaswag.val.7409,mistralai/mixtral-8x7b-chat,0.0,0.0001572,0.0,5.24e-05,0.0,7.86e-05,0.0,0.0001572,0.0,0.000203312,1.0,0.00263
hellaswag.val.3592,WizardLM/WizardLM-13B-V1.2,1.0,7.110000000000001e-05,1.0,4.74e-05,1.0,7.110000000000001e-05,1.0,0.0001422,1.0,0.000183912,1.0,0.00241
hellaswag.val.3009,mistralai/mistral-7b-chat,0.0,2.02e-05,0.0,2.02e-05,0.0,3.03e-05,0.0,6.06e-05,0.0,7.8376e-05,1.0,0.00102
hellaswag.val.2498,mistralai/mistral-7b-chat,0.0,2.52e-05,0.0,2.52e-05,1.0,3.78e-05,0.0,7.56e-05,0.0,9.7776e-05,1.0,0.00127
hellaswag.val.10012,mistralai/mistral-7b-chat,1.0,5.84e-05,1.0,5.84e-05,1.0,8.73e-05,1.0,0.0001752,1.0,0.000226592,1.0,0.00296
hellaswag.val.4666,mistralai/mistral-7b-chat,0.0,4.2600000000000005e-05,0.0,4.2600000000000005e-05,0.0,6.39e-05,0.0,0.0001278,0.0,0.000165288,1.0,0.00217
hellaswag.val.8409,mistralai/mixtral-8x7b-chat,0.0,0.0001638,0.0,5.4600000000000006e-05,0.0,8.19e-05,0.0,0.0001638,0.0,0.0002118479999999,0.0,0.00277
hellaswag.val.5798,mistralai/mixtral-8x7b-chat,1.0,0.0001463999999999,1.0,4.880000000000001e-05,1.0,7.319999999999999e-05,1.0,0.0001463999999999,1.0,0.0001893439999999,1.0,0.00245
hellaswag.val.2555,mistralai/mistral-7b-chat,0.0,1.7800000000000002e-05,0.0,1.7800000000000002e-05,1.0,2.67e-05,1.0,5.34e-05,0.0,6.9064e-05,1.0,0.0009
hellaswag.val.1791,WizardLM/WizardLM-13B-V1.2,0.0,3.96e-05,0.0,2.64e-05,0.0,3.96e-05,0.0,7.92e-05,0.0,0.000102432,1.0,0.00133
hellaswag.val.7301,mistralai/mixtral-8x7b-chat,0.0,0.0001494,1.0,4.980000000000001e-05,1.0,7.47e-05,0.0,0.0001494,1.0,0.0001932239999999,1.0,0.0025
hellaswag.val.5604,WizardLM/WizardLM-13B-V1.2,0.0,7.529999999999999e-05,0.0,5.0400000000000005e-05,0.0,7.529999999999999e-05,0.0,0.0001512,0.0,0.000195552,1.0,0.00253
hellaswag.val.5790,mistralai/mistral-7b-chat,1.0,4.600000000000001e-05,1.0,4.600000000000001e-05,1.0,6.869999999999999e-05,1.0,0.000138,1.0,0.0001784799999999,1.0,0.00234
hellaswag.val.2697,mistralai/mistral-7b-chat,0.0,2.0600000000000003e-05,0.0,2.0600000000000003e-05,1.0,3.06e-05,0.0,6.18e-05,0.0,7.992800000000001e-05,1.0,0.00107
hellaswag.val.4332,WizardLM/WizardLM-13B-V1.2,0.0,8.099999999999999e-05,0.0,5.420000000000001e-05,0.0,8.099999999999999e-05,0.0,0.0001626,0.0,0.0002102959999999,1.0,0.00272
hellaswag.val.697,mistralai/mixtral-8x7b-chat,0.0,8.58e-05,1.0,2.8600000000000004e-05,1.0,4.26e-05,0.0,8.58e-05,0.0,0.000110968,1.0,0.00147
hellaswag.val.3480,mistralai/mixtral-8x7b-chat,0.0,0.0001728,0.0,5.74e-05,0.0,8.64e-05,0.0,0.0001728,0.0,0.0002234879999999,0.0,0.00289
hellaswag.val.4855,WizardLM/WizardLM-13B-V1.2,1.0,7.62e-05,0.0,5.080000000000001e-05,1.0,7.62e-05,1.0,0.0001524,0.0,0.0001971039999999,1.0,0.00258
hellaswag.val.9913,mistralai/mixtral-8x7b-chat,0.0,0.0001739999999999,0.0,5.800000000000001e-05,0.0,8.699999999999999e-05,0.0,0.0001739999999999,0.0,0.00022504,1.0,0.00294
hellaswag.val.312,mistralai/mistral-7b-chat,1.0,2.3e-05,1.0,2.3e-05,0.0,3.45e-05,1.0,6.9e-05,0.0,8.924e-05,1.0,0.0011899999999999
hellaswag.val.6042,mistralai/mixtral-8x7b-chat,0.0,0.0001739999999999,0.0,5.800000000000001e-05,0.0,8.699999999999999e-05,0.0,0.0001739999999999,0.0,0.00022504,1.0,0.00294
hellaswag.val.8571,mistralai/mixtral-8x7b-chat,1.0,0.0001728,0.0,5.76e-05,0.0,8.609999999999999e-05,1.0,0.0001728,0.0,0.0002234879999999,1.0,0.00289
hellaswag.val.2255,mistralai/mistral-7b-chat,0.0,2.6e-05,0.0,2.6e-05,0.0,3.9e-05,0.0,7.8e-05,0.0,0.00010088,1.0,0.00131
hellaswag.val.678,mistralai/mixtral-8x7b-chat,1.0,7.86e-05,0.0,2.62e-05,1.0,3.93e-05,1.0,7.86e-05,0.0,0.000101656,1.0,0.00132
hellaswag.val.1535,mistralai/mixtral-8x7b-chat,0.0,6.54e-05,1.0,2.18e-05,0.0,3.27e-05,0.0,6.54e-05,1.0,8.4584e-05,0.0,0.0011
hellaswag.val.8156,mistralai/mistral-7b-chat,0.0,4.420000000000001e-05,0.0,4.420000000000001e-05,0.0,6.63e-05,0.0,0.0001326,0.0,0.000171496,1.0,0.00225
hellaswag.val.2669,mistralai/mistral-7b-chat,1.0,3.520000000000001e-05,1.0,3.520000000000001e-05,1.0,5.25e-05,1.0,0.0001055999999999,0.0,0.000136576,1.0,0.00177
hellaswag.val.2975,mistralai/mistral-7b-chat,0.0,1.94e-05,0.0,1.94e-05,0.0,2.88e-05,0.0,5.8200000000000005e-05,0.0,7.5272e-05,1.0,0.00098
hellaswag.val.5368,mistralai/mixtral-8x7b-chat,0.0,0.0001512,0.0,5.0400000000000005e-05,0.0,7.56e-05,0.0,0.0001512,0.0,0.000195552,1.0,0.00253
hellaswag.val.5149,mistralai/mistral-7b-chat,0.0,4.6800000000000006e-05,0.0,4.6800000000000006e-05,0.0,7.02e-05,0.0,0.0001404,0.0,0.000181584,0.0,0.00238
hellaswag.val.4715,mistralai/mistral-7b-chat,0.0,4.4000000000000006e-05,0.0,4.4000000000000006e-05,0.0,6.599999999999999e-05,0.0,0.0001319999999999,0.0,0.00017072,1.0,0.00221
hellaswag.val.6240,WizardLM/WizardLM-13B-V1.2,0.0,9.3e-05,0.0,6.22e-05,0.0,9.3e-05,0.0,0.0001866,0.0,0.000241336,1.0,0.00315
hellaswag.val.7141,mistralai/mistral-7b-chat,0.0,5.580000000000001e-05,0.0,5.580000000000001e-05,0.0,8.34e-05,0.0,0.0001674,0.0,0.0002165039999999,0.0,0.00283
hellaswag.val.7755,mistralai/mixtral-8x7b-chat,0.0,0.000168,0.0,5.6000000000000006e-05,0.0,8.4e-05,0.0,0.000168,0.0,0.00021728,1.0,0.00281
hellaswag.val.9491,mistralai/mistral-7b-chat,1.0,5.220000000000001e-05,1.0,5.220000000000001e-05,1.0,7.83e-05,1.0,0.0001566,1.0,0.000202536,1.0,0.00265
hellaswag.val.8893,WizardLM/WizardLM-13B-V1.2,0.0,8.46e-05,0.0,5.660000000000001e-05,0.0,8.46e-05,0.0,0.0001698,0.0,0.000219608,1.0,0.00287
hellaswag.val.8097,mistralai/mixtral-8x7b-chat,0.0,0.0001698,0.0,5.660000000000001e-05,0.0,8.46e-05,0.0,0.0001698,0.0,0.000219608,1.0,0.00284
hellaswag.val.4408,mistralai/mixtral-8x7b-chat,0.0,0.0001368,1.0,4.56e-05,1.0,6.84e-05,0.0,0.0001368,1.0,0.000176928,1.0,0.00229
hellaswag.val.5188,mistralai/mixtral-8x7b-chat,0.0,0.0001332,0.0,4.44e-05,0.0,6.66e-05,0.0,0.0001332,0.0,0.0001722719999999,1.0,0.00223
hellaswag.val.9961,WizardLM/WizardLM-13B-V1.2,0.0,6.239999999999999e-05,0.0,4.1800000000000006e-05,0.0,6.239999999999999e-05,0.0,0.0001253999999999,0.0,0.000162184,1.0,0.0021
hellaswag.val.5515,WizardLM/WizardLM-13B-V1.2,0.0,7.74e-05,0.0,5.160000000000001e-05,0.0,7.74e-05,0.0,0.0001548,0.0,0.000200208,0.0,0.00262
hellaswag.val.4243,WizardLM/WizardLM-13B-V1.2,0.0,7.62e-05,0.0,5.080000000000001e-05,0.0,7.62e-05,0.0,0.0001524,0.0,0.0001971039999999,1.0,0.00258
hellaswag.val.9786,WizardLM/WizardLM-13B-V1.2,0.0,8.280000000000001e-05,0.0,5.520000000000001e-05,0.0,8.280000000000001e-05,0.0,0.0001656,0.0,0.0002141759999999,1.0,0.0028
hellaswag.val.114,mistralai/mistral-7b-chat,1.0,1.74e-05,1.0,1.74e-05,0.0,2.61e-05,1.0,5.22e-05,1.0,6.751200000000001e-05,1.0,0.00091
hellaswag.val.7241,mistralai/mixtral-8x7b-chat,1.0,0.00015,0.0,5e-05,0.0,7.5e-05,1.0,0.00015,0.0,0.000194,1.0,0.00254
hellaswag.val.4972,mistralai/mistral-7b-chat,0.0,5.160000000000001e-05,0.0,5.160000000000001e-05,0.0,7.74e-05,1.0,0.0001548,0.0,0.000200208,1.0,0.00262
hellaswag.val.3441,mistralai/mistral-7b-chat,0.0,4.460000000000001e-05,0.0,4.460000000000001e-05,0.0,6.69e-05,0.0,0.0001338,0.0,0.000173048,1.0,0.00224
hellaswag.val.3889,mistralai/mistral-7b-chat,0.0,4.0400000000000006e-05,0.0,4.0400000000000006e-05,0.0,6.06e-05,0.0,0.0001212,0.0,0.000156752,0.0,0.00206
hellaswag.val.4009,mistralai/mixtral-8x7b-chat,0.0,0.0001662,0.0,5.5400000000000005e-05,0.0,8.28e-05,0.0,0.0001662,0.0,0.000214952,1.0,0.00278
hellaswag.val.2795,WizardLM/WizardLM-13B-V1.2,1.0,3.84e-05,0.0,2.56e-05,1.0,3.84e-05,0.0,7.68e-05,0.0,9.9328e-05,1.0,0.00129
hellaswag.val.9818,WizardLM/WizardLM-13B-V1.2,1.0,5.73e-05,1.0,3.820000000000001e-05,1.0,5.73e-05,1.0,0.0001146,1.0,0.000148216,1.0,0.00195
hellaswag.val.5050,mistralai/mixtral-8x7b-chat,1.0,0.000156,0.0,5.2e-05,1.0,7.8e-05,1.0,0.000156,0.0,0.00020176,1.0,0.00261
hellaswag.val.856,mistralai/mistral-7b-chat,1.0,2.78e-05,1.0,2.78e-05,0.0,4.14e-05,1.0,8.340000000000001e-05,0.0,0.000107864,1.0,0.0014299999999999
hellaswag.val.9827,mistralai/mixtral-8x7b-chat,1.0,0.0001338,1.0,4.460000000000001e-05,1.0,6.69e-05,1.0,0.0001338,1.0,0.000173048,1.0,0.00227
hellaswag.val.2722,mistralai/mistral-7b-chat,0.0,2.5e-05,0.0,2.5e-05,0.0,3.75e-05,0.0,7.5e-05,0.0,9.7e-05,1.0,0.00126
hellaswag.val.1170,mistralai/mistral-7b-chat,0.0,2.84e-05,0.0,2.84e-05,0.0,4.26e-05,0.0,8.52e-05,0.0,0.000110192,1.0,0.00143
hellaswag.val.4877,mistralai/mistral-7b-chat,1.0,4.460000000000001e-05,1.0,4.460000000000001e-05,1.0,6.659999999999999e-05,1.0,0.0001338,1.0,0.000173048,1.0,0.00227
hellaswag.val.519,WizardLM/WizardLM-13B-V1.2,0.0,4.05e-05,0.0,2.7e-05,0.0,4.05e-05,0.0,8.1e-05,0.0,0.0001047599999999,1.0,0.00136
hellaswag.val.969,mistralai/mistral-7b-chat,0.0,2.22e-05,0.0,2.22e-05,0.0,3.33e-05,0.0,6.659999999999999e-05,0.0,8.6136e-05,1.0,0.00112
hellaswag.val.8660,mistralai/mistral-7b-chat,0.0,5.1800000000000005e-05,0.0,5.1800000000000005e-05,0.0,7.769999999999999e-05,0.0,0.0001547999999999,0.0,0.000200984,1.0,0.00263
hellaswag.val.607,WizardLM/WizardLM-13B-V1.2,0.0,3.39e-05,1.0,2.2600000000000004e-05,0.0,3.39e-05,1.0,6.78e-05,0.0,8.768799999999999e-05,1.0,0.00117
hellaswag.val.2469,WizardLM/WizardLM-13B-V1.2,0.0,2.55e-05,0.0,1.7e-05,0.0,2.55e-05,0.0,5.1e-05,0.0,6.596e-05,1.0,0.00086
hellaswag.val.7963,mistralai/mixtral-8x7b-chat,1.0,0.0001739999999999,0.0,5.800000000000001e-05,1.0,8.699999999999999e-05,1.0,0.0001739999999999,0.0,0.00022504,1.0,0.00294
hellaswag.val.9332,mistralai/mixtral-8x7b-chat,0.0,0.0001572,0.0,5.24e-05,0.0,7.829999999999999e-05,0.0,0.0001572,0.0,0.000203312,0.0,0.00266
hellaswag.val.9809,mistralai/mistral-7b-chat,0.0,4.720000000000001e-05,0.0,4.720000000000001e-05,0.0,7.08e-05,0.0,0.0001416,0.0,0.000183136,1.0,0.00237
hellaswag.val.2709,mistralai/mixtral-8x7b-chat,1.0,5.34e-05,1.0,1.7800000000000002e-05,1.0,2.67e-05,1.0,5.34e-05,0.0,6.9064e-05,1.0,0.00093
hellaswag.val.8132,mistralai/mixtral-8x7b-chat,0.0,0.0001512,0.0,5.0400000000000005e-05,0.0,7.56e-05,0.0,0.0001512,0.0,0.000195552,1.0,0.00256
hellaswag.val.3831,mistralai/mistral-7b-chat,0.0,4.64e-05,0.0,4.64e-05,0.0,6.96e-05,1.0,0.0001392,0.0,0.000180032,1.0,0.00233
hellaswag.val.8081,mistralai/mistral-7b-chat,1.0,4.860000000000001e-05,1.0,4.860000000000001e-05,1.0,7.29e-05,1.0,0.0001458,1.0,0.000188568,1.0,0.00247
hellaswag.val.7380,mistralai/mistral-7b-chat,0.0,4.7e-05,0.0,4.7e-05,1.0,7.019999999999999e-05,0.0,0.0001409999999999,0.0,0.0001823599999999,1.0,0.00236
hellaswag.val.7247,mistralai/mixtral-8x7b-chat,0.0,0.0001836,0.0,6.120000000000001e-05,0.0,9.15e-05,0.0,0.0001836,0.0,0.0002374559999999,1.0,0.00307
hellaswag.val.7106,mistralai/mixtral-8x7b-chat,0.0,0.0001626,0.0,5.420000000000001e-05,0.0,8.13e-05,0.0,0.0001626,0.0,0.0002102959999999,1.0,0.00272
hellaswag.val.9914,mistralai/mistral-7b-chat,0.0,5.020000000000001e-05,0.0,5.020000000000001e-05,0.0,7.53e-05,0.0,0.0001506,0.0,0.000194776,1.0,0.00252
hellaswag.val.3954,mistralai/mixtral-8x7b-chat,0.0,0.0001614,0.0,5.380000000000001e-05,0.0,8.07e-05,0.0,0.0001614,0.0,0.000208744,1.0,0.0027
hellaswag.val.76,mistralai/mistral-7b-chat,1.0,2.0600000000000003e-05,1.0,2.0600000000000003e-05,1.0,3.09e-05,1.0,6.18e-05,1.0,7.992800000000001e-05,1.0,0.00107
hellaswag.val.8714,mistralai/mixtral-8x7b-chat,0.0,0.0001824,0.0,6.080000000000001e-05,0.0,9.12e-05,0.0,0.0001824,0.0,0.000235904,1.0,0.00308
hellaswag.val.9396,WizardLM/WizardLM-13B-V1.2,0.0,7.439999999999999e-05,0.0,4.9600000000000006e-05,0.0,7.439999999999999e-05,1.0,0.0001487999999999,0.0,0.000192448,1.0,0.00249
hellaswag.val.5350,mistralai/mixtral-8x7b-chat,0.0,0.0001656,1.0,5.520000000000001e-05,1.0,8.280000000000001e-05,0.0,0.0001656,1.0,0.0002141759999999,1.0,0.0028
hellaswag.val.7145,mistralai/mixtral-8x7b-chat,0.0,0.0001272,0.0,4.24e-05,0.0,6.36e-05,0.0,0.0001272,0.0,0.0001645119999999,1.0,0.00213
hellaswag.val.5061,mistralai/mixtral-8x7b-chat,0.0,0.0001722,0.0,5.7400000000000006e-05,0.0,8.61e-05,0.0,0.0001722,0.0,0.000222712,1.0,0.00288
hellaswag.val.7404,mistralai/mixtral-8x7b-chat,1.0,0.0001746,0.0,5.8200000000000005e-05,0.0,8.730000000000001e-05,1.0,0.0001746,0.0,0.000225816,1.0,0.00292
hellaswag.val.7970,WizardLM/WizardLM-13B-V1.2,0.0,0.0001023,0.0,6.819999999999999e-05,0.0,0.0001023,0.0,0.0002046,0.0,0.000264616,1.0,0.00342
hellaswag.val.2275,mistralai/mistral-7b-chat,0.0,2.08e-05,0.0,2.08e-05,1.0,3.09e-05,0.0,6.24e-05,0.0,8.0704e-05,0.0,0.00105
hellaswag.val.7471,mistralai/mixtral-8x7b-chat,0.0,0.0001487999999999,0.0,4.9600000000000006e-05,0.0,7.439999999999999e-05,0.0,0.0001487999999999,0.0,0.000192448,1.0,0.00249
hellaswag.val.8689,mistralai/mistral-7b-chat,0.0,5.56e-05,0.0,5.56e-05,0.0,8.34e-05,0.0,0.0001668,0.0,0.000215728,1.0,0.00279
hellaswag.val.4468,mistralai/mixtral-8x7b-chat,0.0,0.000177,0.0,5.9e-05,0.0,8.85e-05,0.0,0.000177,0.0,0.0002289199999999,1.0,0.00296
hellaswag.val.9605,mistralai/mixtral-8x7b-chat,0.0,0.0001536,0.0,5.12e-05,1.0,7.680000000000001e-05,0.0,0.0001536,0.0,0.000198656,1.0,0.0026
hellaswag.val.9168,mistralai/mixtral-8x7b-chat,0.0,0.0001422,1.0,4.74e-05,1.0,7.110000000000001e-05,0.0,0.0001422,1.0,0.000183912,1.0,0.00241
hellaswag.val.5867,mistralai/mixtral-8x7b-chat,1.0,0.0001439999999999,0.0,4.8e-05,1.0,7.199999999999999e-05,1.0,0.0001439999999999,0.0,0.00018624,1.0,0.00241
hellaswag.val.2002,mistralai/mistral-7b-chat,0.0,2.84e-05,0.0,2.84e-05,0.0,4.26e-05,1.0,8.52e-05,0.0,0.000110192,1.0,0.00143
hellaswag.val.9902,mistralai/mixtral-8x7b-chat,1.0,0.0001572,1.0,5.24e-05,1.0,7.86e-05,1.0,0.0001572,1.0,0.000203312,1.0,0.00266
hellaswag.val.1281,mistralai/mistral-7b-chat,0.0,2.04e-05,0.0,2.04e-05,1.0,3.06e-05,0.0,6.12e-05,0.0,7.9152e-05,1.0,0.00103
hellaswag.val.8791,mistralai/mixtral-8x7b-chat,0.0,0.0001404,1.0,4.6800000000000006e-05,1.0,7.02e-05,0.0,0.0001404,1.0,0.000181584,1.0,0.00235
hellaswag.val.6927,mistralai/mixtral-8x7b-chat,0.0,0.0001578,0.0,5.260000000000001e-05,0.0,7.89e-05,0.0,0.0001578,0.0,0.000204088,1.0,0.00267
hellaswag.val.3579,mistralai/mixtral-8x7b-chat,1.0,0.0001553999999999,0.0,5.1800000000000005e-05,0.0,7.739999999999998e-05,1.0,0.0001553999999999,0.0,0.000200984,1.0,0.00263
hellaswag.val.3361,mistralai/mixtral-8x7b-chat,0.0,0.0001446,0.0,4.8200000000000006e-05,0.0,7.230000000000001e-05,0.0,0.0001446,0.0,0.000187016,1.0,0.00245
hellaswag.val.1316,mistralai/mistral-7b-chat,1.0,1.7e-05,1.0,1.7e-05,1.0,2.52e-05,1.0,5.1e-05,0.0,6.596e-05,1.0,0.00089
hellaswag.val.4906,mistralai/mixtral-8x7b-chat,0.0,0.000156,0.0,5.2e-05,0.0,7.8e-05,0.0,0.000156,0.0,0.00020176,1.0,0.00264
hellaswag.val.9443,mistralai/mixtral-8x7b-chat,0.0,0.0001619999999999,0.0,5.4000000000000005e-05,0.0,8.099999999999999e-05,0.0,0.0001619999999999,0.0,0.00020952,1.0,0.00271
hellaswag.val.8898,mistralai/mistral-7b-chat,0.0,4.420000000000001e-05,0.0,4.420000000000001e-05,0.0,6.63e-05,1.0,0.0001326,0.0,0.000171496,1.0,0.00225
