sample_id,phi_prediction,phi_response,oracle_model_to_route
hellaswag.val.6880,claude-instant-v1,A),zero-one-ai/Yi-34B-Chat
hellaswag.val.6222,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-high-school-microeconomics.val.49,meta/code-llama-instruct-34b-chat,"A) The quantity demanded equals the quantity supplied of good X.
meta/code-llama-instruct-34b-chat",mistralai/mistral-7b-chat
arc-challenge.test.59,meta/code-llama-instruct-34b-chat,A) NaCl + H_{2}O,mistralai/mistral-7b-chat
mmlu-high-school-psychology.val.532,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-electrical-engineering.val.72,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.val.125,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-psychology.val.581,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
hellaswag.val.9534,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-human-aging.val.140,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3972,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1172,meta/code-llama-instruct-34b-chat,B) Interstate travel,claude-instant-v1
grade-school-math.dev.1844,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.2702,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.6893,meta/code-llama-instruct-34b-chat,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.2730,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.4709,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-elementary-mathematics.val.360,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-human-sexuality.val.63,meta/code-llama-instruct-34b-chat,B) it varies across men lasting from a few minutes to 24 hours,WizardLM/WizardLM-13B-V1.2
mmlu-college-medicine.val.154,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.6302,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/llama-2-70b-chat
grade-school-math.dev.2020,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-high-school-world-history.val.163,gpt-3.5-turbo-1106,gpt-3.5-turbo-1106,mistralai/mistral-7b-chat
mmlu-econometrics.val.76,meta/code-llama-instruct-34b-chat,B) (ii) and (iv) only,WizardLM/WizardLM-13B-V1.2
consensus_summary.dev.13,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-v1
hellaswag.val.10012,meta/code-llama-instruct-34b-chat,"A) [title] Present the soccer ball to your child on a special day, maybe their birthday. [step] This will help your child to associate it with a fun occasion, seeing it as a gift and an opportunity to learn",mistralai/mistral-7b-chat
arc-challenge.val.282,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.93,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-world-religions.val.11,meta/code-llama-instruct-34b-chat,D) Soto Zen,mistralai/mixtral-8x7b-chat
winogrande.dev.742,claude-instant-v1,A) Samuel,mistralai/mistral-7b-chat
mmlu-electrical-engineering.val.135,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-elementary-mathematics.val.233,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
mmlu-world-religions.val.44,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
consensus_summary.dev.292,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
mmlu-clinical-knowledge.val.142,meta/code-llama-instruct-34b-chat,D) calcium binding to troponin,mistralai/mixtral-8x7b-chat
mmlu-high-school-geography.val.73,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5893,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1110,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
mmlu-business-ethics.val.77,zero-one-ai/Yi-34B-Chat,B) Commercial performance,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.138,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
grade-school-math.dev.4374,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1169,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.278,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
mmlu-high-school-psychology.val.475,meta/code-llama-instruct-34b-chat,B) DSM-5,WizardLM/WizardLM-13B-V1.2
bias_detection.dev.62,meta/code-llama-instruct-34b-chat,"meta/code-llama-instruct-34b-chat

Reasoning: The sentence provided is a direct quote from a person, specifically President Biden, reporting on the endorsements he received from environmental organizations. It",mistralai/mixtral-8x7b-chat
arc-challenge.test.667,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
accounting_audit.dev.6,gpt-4-1106-preview,B. Evaluate the sample results.,claude-instant-v1
hellaswag.val.7030,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.8370,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-international-law.val.119,meta/code-llama-instruct-34b-chat,B) Implied are those powers which are necessary in order for an organisation to carry out the tasks conferred upon it and which are not stipulated in its charter,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.602,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.498,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1023,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.3857,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
hellaswag.val.1881,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-college-chemistry.val.80,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
hellaswag.val.325,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-professional-law.val.1113,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-prehistory.val.36,meta/code-llama-instruct-34b-chat,"B) Aztec; Tenochtitlán.

The best-suited model for this prompt would be meta/code-llama-instruct-34b-chat, as it has the highest correctness score of",WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2065,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.7399,meta/llama-2-70b-chat,meta/llama-2-70b-chat,gpt-3.5-turbo-1106
mmlu-high-school-us-history.val.104,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-nutrition.val.45,meta/code-llama-instruct-34b-chat,A) meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.test.986,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.846,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
mmlu-anatomy.val.29,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-v2
mmlu-professional-law.val.1523,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.785,WizardLM/WizardLM-13B-V1.2,"D) Wrong, Not wrong",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2940,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3806,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.192,meta/code-llama-instruct-34b-chat,"C) The cousin, based on necessity.",mistralai/mixtral-8x7b-chat
mmlu-management.val.57,claude-v1,"C) Specific, measurable, achievable, rewarded, and timely
meta/code-llama-instruct-34b-chat",gpt-3.5-turbo-1106
mmlu-human-sexuality.val.62,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-high-school-psychology.val.444,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-moral-scenarios.val.362,WizardLM/WizardLM-13B-V1.2,"D) Not wrong, Wrong",gpt-4-1106-preview
mmlu-professional-law.val.997,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.7413,gpt-3.5-turbo-1106,gpt-3.5-turbo-1106,mistralai/mistral-7b-chat
hellaswag.val.7488,claude-v1,claude-v1,claude-instant-v1
grade-school-math.dev.4320,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,meta/llama-2-70b-chat
mmlu-philosophy.val.96,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
grade-school-math.dev.1249,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
mmlu-miscellaneous.val.515,meta/code-llama-instruct-34b-chat,A) meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.3235,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-professional-law.val.1344,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
arc-challenge.val.249,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.5107,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.9635,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-econometrics.val.62,WizardLM/WizardLM-13B-V1.2,"C) (i), (ii), (iii), and (iv) only
WizardLM/WizardLM-13B-V1.2",mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.618,claude-v1,claude-v1,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.674,WizardLM/WizardLM-13B-V1.2,"D) Wrong, Not wrong",gpt-4-1106-preview
mmlu-professional-law.val.708,meta/code-llama-instruct-34b-chat,"A) Yes, because they were on the land for over 20 years.",claude-instant-v1
hellaswag.val.7853,meta/code-llama-instruct-34b-chat,B),zero-one-ai/Yi-34B-Chat
mmlu-security-studies.val.98,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.9812,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-clinical-knowledge.val.137,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.4419,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-microeconomics.val.171,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
grade-school-math.dev.564,meta/llama-2-70b-chat,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat
hellaswag.val.7887,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1526,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.278,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2210,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mbpp.dev.175,gpt-4-1106-preview,gpt-4-1106-preview,meta/code-llama-instruct-34b-chat
grade-school-math.dev.3037,meta/llama-2-70b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.4522,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.7739,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-anatomy.val.26,meta/code-llama-instruct-34b-chat,D) Nephrolithiasis,mistralai/mistral-7b-chat
mmlu-professional-law.val.406,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-professional-accounting.val.45,meta/code-llama-instruct-34b-chat,"B) One.

The best-suited model for this prompt would be meta/code-llama-instruct-34b-chat, as it has the highest correctness score of 1.0, indicating it is",mistralai/mixtral-8x7b-chat
grade-school-math.dev.1740,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.416,gpt-4-1106-preview,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-abstract-algebra.val.48,meta/code-llama-instruct-34b-chat,"D) True, True",claude-v1
mmlu-professional-law.val.107,meta/code-llama-instruct-34b-chat,D) Involuntary manslaughter,mistralai/mixtral-8x7b-chat
mmlu-high-school-macroeconomics.val.109,meta/code-llama-instruct-34b-chat,D) Selling Treasury securities to commercial banks,zero-one-ai/Yi-34B-Chat
mmlu-moral-scenarios.val.27,WizardLM/WizardLM-13B-V1.2,"C) Not wrong, Wrong",zero-one-ai/Yi-34B-Chat
mmlu-astronomy.val.17,claude-v1,D) Neptune and Pluto won't collide because of their orbital resonance,mistralai/mixtral-8x7b-chat
grade-school-math.dev.7261,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.4133,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.335,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
grade-school-math.dev.1202,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-v2
hellaswag.val.5461,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.4468,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,gpt-3.5-turbo-1106
consensus_summary.dev.189,meta/code-llama-instruct-34b-chat,N-A,WizardLM/WizardLM-13B-V1.2
hellaswag.val.883,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-high-school-chemistry.val.171,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
arc-challenge.val.72,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3385,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.293,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mbpp.dev.110,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1374,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-machine-learning.val.66,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-elementary-mathematics.val.292,gpt-4-1106-preview,B) 42 ÷ 7,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6867,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-european-history.val.63,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.907,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1064,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
arc-challenge.test.989,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.1289,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.139,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
grade-school-math.dev.5011,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.71,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-chemistry.val.57,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8945,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
arc-challenge.test.1065,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-astronomy.val.100,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.7804,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
mmlu-high-school-mathematics.val.171,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,gpt-3.5-turbo-1106
hellaswag.val.2593,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.7573,meta/code-llama-instruct-34b-chat,"B) Polish remover sticks well to nails, while cotton swabs absorb oil and flaking surface oils. Dip a cotton swab in nail polish remover then dab at the polish's",zero-one-ai/Yi-34B-Chat
mmlu-high-school-macroeconomics.val.329,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1927,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,meta/llama-2-70b-chat
grade-school-math.dev.1531,gpt-4-1106-preview,gpt-4-1106-preview,gpt-4-1106-preview
mmlu-high-school-psychology.val.358,meta/code-llama-instruct-34b-chat,A) meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
winogrande.dev.1241,WizardLM/WizardLM-13B-V1.2,A) Michael,mistralai/mistral-7b-chat
grade-school-math.dev.2865,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-college-medicine.val.100,meta/code-llama-instruct-34b-chat,"A) store of calcium ions.
meta/code-llama-instruct-34b-chat",mistralai/mistral-7b-chat
winogrande.dev.446,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-high-school-biology.val.29,WizardLM/WizardLM-13B-V1.2,WizardLM/WizardLM-13B-V1.2,mistralai/mistral-7b-chat
hellaswag.val.3025,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5081,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
arc-challenge.test.604,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-high-school-computer-science.val.94,claude-instant-v1,C) The number of comparisons for selection sort is independent of the initial arrangement of elements.,claude-v2
winogrande.dev.235,meta/code-llama-instruct-34b-chat,A) Lawrence,meta/llama-2-70b-chat
grade-school-math.dev.3864,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.229,meta/code-llama-instruct-34b-chat,"D) Collusion of employees in circumventing internal controls

The best-suited model for answering this prompt would be one that has a strong understanding of internal controls and the factors that can limit their effectiveness. While all the models listed",claude-v2
mmlu-high-school-macroeconomics.val.6,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.915,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
hellaswag.val.3802,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,gpt-3.5-turbo-1106
winogrande.dev.1234,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.7039,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
mmlu-professional-law.val.1026,meta/code-llama-instruct-34b-chat,"B) Yes, the injunctive restriction was a content-neutral restriction that burdened no more speech than was necessary.",WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1294,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.436,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
consensus_summary.dev.32,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8261,claude-instant-v1,"A) [title] Gently rub your hunter boots with the wet washcloth. [step] Work in a circular pattern to most effectively wipe away dirt and grime.
Answer: WizardLM/Wizard",mistralai/mistral-7b-chat
mmlu-clinical-knowledge.val.140,meta/llama-2-70b-chat,D) A 500 ml bottle of Morphine 10 mg in 5 ml in oral suspension,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.6364,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-jurisprudence.val.19,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
consensus_summary.dev.241,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,claude-instant-v1
grade-school-math.dev.6960,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-statistics.val.193,meta/code-llama-instruct-34b-chat,"B) .44, 0.5, 0.3
D) meta/code-llama-instruct-34b-chat",no_model_correct
mmlu-medical-genetics.val.94,meta/code-llama-instruct-34b-chat,D) is a product of a reciprocal translocation.,mistralai/mixtral-8x7b-chat
mmlu-high-school-macroeconomics.val.298,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-international-law.val.60,meta/code-llama-instruct-34b-chat,"A) Immunity shields States from being sued in the courts of other States
WizardLM/WizardLM-13B-V1.2",mistralai/mistral-7b-chat
hellaswag.val.4368,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.742,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-biology.val.62,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-virology.val.77,gpt-4-1106-preview,B) Pandemic,mistralai/mistral-7b-chat
hellaswag.val.2072,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-macroeconomics.val.378,gpt-4-1106-preview,"A) A Mexican entrepreneur founds and locates a software company in St. Louis.
meta/code-llama-instruct-34b-chat",mistralai/mistral-7b-chat
grade-school-math.dev.1022,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6258,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
