sample_id,phi_prediction,phi_response,oracle_model_to_route
mmlu-high-school-world-history.val.163,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-econometrics.val.76,claude-v2,B) claude-instant-v1,WizardLM/WizardLM-13B-V1.2
consensus_summary.dev.13,claude-v2,Model C,claude-v1
hellaswag.val.10012,claude-v2,A,mistralai/mistral-7b-chat
arc-challenge.val.282,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.93,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mixtral-8x7b-chat
mmlu-world-religions.val.11,WizardLM/WizardLM-13B-V1.2,D) Soto Zen,mistralai/mixtral-8x7b-chat
winogrande.dev.742,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-electrical-engineering.val.135,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-elementary-mathematics.val.233,claude-v2,claude-v2,no_model_correct
mmlu-world-religions.val.44,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
consensus_summary.dev.292,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
mmlu-clinical-knowledge.val.142,WizardLM/WizardLM-13B-V1.2,D) meta/llama-2-70b-chat,mistralai/mixtral-8x7b-chat
mmlu-high-school-geography.val.73,meta/llama-2-70b-chat,D) meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5893,claude-v2,C,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1110,claude-v2,claude-v2,no_model_correct
mmlu-business-ethics.val.77,claude-v2,C) Human rights,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.138,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
grade-school-math.dev.4374,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1169,claude-v2,D) claude-v2,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.278,claude-v2,claude-v2,claude-instant-v1
mmlu-high-school-psychology.val.475,WizardLM/WizardLM-13B-V1.2,B,WizardLM/WizardLM-13B-V1.2
bias_detection.dev.62,claude-v2,"Model C — correctness: 1, cost: 0.3  
Reasoning: The prompt requires classification of a sentence from a news article into specific categories like fact, opinion, claim, data, quote, narrative, sens",mistralai/mixtral-8x7b-chat
arc-challenge.test.667,claude-v2,Model D,mistralai/mistral-7b-chat
accounting_audit.dev.6,claude-v2,claude-v2,claude-instant-v1
hellaswag.val.7030,claude-v2,B,zero-one-ai/Yi-34B-Chat
hellaswag.val.8370,claude-v2,C,mistralai/mistral-7b-chat
mmlu-international-law.val.119,claude-v2,B,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.602,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.498,meta/llama-2-70b-chat,D,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1023,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
hellaswag.val.3857,claude-v2,B,claude-instant-v1
hellaswag.val.1881,claude-v2,C,mistralai/mixtral-8x7b-chat
mmlu-college-chemistry.val.80,WizardLM/WizardLM-13B-V1.2,Model C - Ti3+,no_model_correct
hellaswag.val.325,claude-v2,C,mistralai/mistral-7b-chat
mmlu-professional-law.val.1113,claude-v2,D) claude-v2,mistralai/mistral-7b-chat
mmlu-prehistory.val.36,claude-v2,B,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2065,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.7399,meta/llama-2-70b-chat,meta/llama-2-70b-chat,gpt-3.5-turbo-1106
mmlu-high-school-us-history.val.104,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-nutrition.val.45,claude-v2,C,mistralai/mixtral-8x7b-chat
arc-challenge.test.986,gpt-4-1106-preview,D,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.846,claude-v2,claude-v2,no_model_correct
mmlu-anatomy.val.29,WizardLM/WizardLM-13B-V1.2,Model C,claude-v2
mmlu-professional-law.val.1523,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.785,claude-v2,"D) Wrong, Not wrong",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2940,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.3806,claude-v2,B,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.192,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-management.val.57,claude-v2,C) meta/llama-2-70b-chat,gpt-3.5-turbo-1106
mmlu-human-sexuality.val.62,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-high-school-psychology.val.444,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-moral-scenarios.val.362,claude-v2,"C) Wrong, Not wrong",gpt-4-1106-preview
mmlu-professional-law.val.997,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.7413,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.7488,claude-v2,C,claude-instant-v1
grade-school-math.dev.4320,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/llama-2-70b-chat
mmlu-philosophy.val.96,claude-v2,claude-v2,claude-instant-v1
grade-school-math.dev.1249,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
mmlu-miscellaneous.val.515,WizardLM/WizardLM-13B-V1.2,Model A,mistralai/mistral-7b-chat
hellaswag.val.3235,claude-v2,A,mistralai/mistral-7b-chat
mmlu-professional-law.val.1344,claude-v2,claude-v2,mistralai/mistral-7b-chat
arc-challenge.val.249,claude-v2,claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.5107,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.9635,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-econometrics.val.62,WizardLM/WizardLM-13B-V1.2,"C) (i), (ii), (iii), and (iv) only",mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.618,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.674,WizardLM/WizardLM-13B-V1.2,"D) Wrong, Not wrong",gpt-4-1106-preview
mmlu-professional-law.val.708,claude-v2,claude-v2,claude-instant-v1
hellaswag.val.7853,claude-v2,B,zero-one-ai/Yi-34B-Chat
mmlu-security-studies.val.98,WizardLM/WizardLM-13B-V1.2,D,mistralai/mixtral-8x7b-chat
hellaswag.val.9812,claude-v2,C,mistralai/mixtral-8x7b-chat
mmlu-clinical-knowledge.val.137,claude-v2,claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.4419,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-microeconomics.val.171,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
grade-school-math.dev.564,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/code-llama-instruct-34b-chat
hellaswag.val.7887,claude-v2,C,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1526,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.278,claude-v2,Model D,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2210,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mbpp.dev.175,meta/llama-2-70b-chat,claude-v2,meta/code-llama-instruct-34b-chat
grade-school-math.dev.3037,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.4522,claude-v2,A,mistralai/mistral-7b-chat
hellaswag.val.7739,claude-v2,D) claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-anatomy.val.26,WizardLM/WizardLM-13B-V1.2,D) Nephrolithiasis,mistralai/mistral-7b-chat
mmlu-professional-law.val.406,claude-v2,D,mistralai/mistral-7b-chat
mmlu-professional-accounting.val.45,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
grade-school-math.dev.1740,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.416,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
mmlu-abstract-algebra.val.48,claude-v2,D) WizardLM/WizardLM-13B-V1.2,claude-v1
mmlu-professional-law.val.107,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-high-school-macroeconomics.val.109,meta/llama-2-70b-chat,D) meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
mmlu-moral-scenarios.val.27,claude-v2,"C) Not wrong, Wrong",zero-one-ai/Yi-34B-Chat
mmlu-astronomy.val.17,claude-v2,Model C,mistralai/mixtral-8x7b-chat
grade-school-math.dev.7261,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.4133,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.335,claude-v2,claude-v2,claude-instant-v1
grade-school-math.dev.1202,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-v2
hellaswag.val.5461,claude-v2,D,zero-one-ai/Yi-34B-Chat
hellaswag.val.4468,claude-v2,C,gpt-3.5-turbo-1106
consensus_summary.dev.189,meta/llama-2-70b-chat,N-A,WizardLM/WizardLM-13B-V1.2
hellaswag.val.883,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-high-school-chemistry.val.171,claude-v2,claude-v2,no_model_correct
arc-challenge.val.72,claude-v2,D,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3385,claude-v2,B,zero-one-ai/Yi-34B-Chat
hellaswag.val.293,claude-v2,claude-v2,mistralai/mistral-7b-chat
mbpp.dev.110,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1374,claude-v2,"C) rinses the soap off from his face in the sink.

Model: claude-v2

Reasoning: The claude-v2 model is chosen because it is designed for understanding and generating human-like",WizardLM/WizardLM-13B-V1.2
mmlu-machine-learning.val.66,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-elementary-mathematics.val.292,claude-v2,B,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6867,claude-v2,C) meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-european-history.val.63,mistralai/mixtral-8x7b-chat,mistralai/mixtral-8x7b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.907,claude-v2,B,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.1064,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
arc-challenge.test.989,claude-v2,C,mistralai/mistral-7b-chat
hellaswag.val.1289,claude-v2,B,WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.139,claude-v2,Model C,claude-instant-v1
grade-school-math.dev.5011,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.71,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-chemistry.val.57,WizardLM/WizardLM-13B-V1.2,Model C,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8945,claude-v2,B,zero-one-ai/Yi-34B-Chat
arc-challenge.test.1065,WizardLM/WizardLM-13B-V1.2,Model C,WizardLM/WizardLM-13B-V1.2
mmlu-astronomy.val.100,claude-v2,Model B,mistralai/mistral-7b-chat
hellaswag.val.7804,claude-v2,B,no_model_correct
mmlu-high-school-mathematics.val.171,claude-v2,claude-v2,gpt-3.5-turbo-1106
hellaswag.val.2593,claude-v2,B,mistralai/mixtral-8x7b-chat
hellaswag.val.7573,claude-v2,B,zero-one-ai/Yi-34B-Chat
mmlu-high-school-macroeconomics.val.329,claude-v2,Model C,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1927,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/llama-2-70b-chat
grade-school-math.dev.1531,meta/llama-2-70b-chat,meta/llama-2-70b-chat,gpt-4-1106-preview
mmlu-high-school-psychology.val.358,claude-v2,claude-v2,mistralai/mistral-7b-chat
winogrande.dev.1241,claude-v2,A) Michael,mistralai/mistral-7b-chat
grade-school-math.dev.2865,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-college-medicine.val.100,WizardLM/WizardLM-13B-V1.2,Model A,mistralai/mistral-7b-chat
winogrande.dev.446,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-high-school-biology.val.29,claude-v2,claude-v2,mistralai/mistral-7b-chat
hellaswag.val.3025,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5081,WizardLM/WizardLM-13B-V1.2,D,zero-one-ai/Yi-34B-Chat
arc-challenge.test.604,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-high-school-computer-science.val.94,claude-v2,Model C,claude-v2
winogrande.dev.235,claude-v2,claude-v2,meta/llama-2-70b-chat
grade-school-math.dev.3864,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.229,claude-v2,D) claude-v2,claude-v2
mmlu-high-school-macroeconomics.val.6,WizardLM/WizardLM-13B-V1.2,A,mistralai/mistral-7b-chat
grade-school-math.dev.915,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
hellaswag.val.3802,claude-v2,C,gpt-3.5-turbo-1106
winogrande.dev.1234,claude-v2,claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.7039,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
mmlu-professional-law.val.1026,claude-v2,B,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1294,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.436,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
consensus_summary.dev.32,meta/llama-2-70b-chat,Meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8261,WizardLM/WizardLM-13B-V1.2,A,mistralai/mistral-7b-chat
mmlu-clinical-knowledge.val.140,claude-v2,Model C,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.6364,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mixtral-8x7b-chat
mmlu-jurisprudence.val.19,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
consensus_summary.dev.241,meta/llama-2-70b-chat,Model C,claude-instant-v1
grade-school-math.dev.6960,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-statistics.val.193,WizardLM/WizardLM-13B-V1.2,B,no_model_correct
mmlu-medical-genetics.val.94,claude-v2,Model C,mistralai/mixtral-8x7b-chat
mmlu-high-school-macroeconomics.val.298,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
mmlu-international-law.val.60,claude-v2,A) WizardLM/WizardLM-13B-V1.2,mistralai/mistral-7b-chat
hellaswag.val.4368,claude-v2,B,zero-one-ai/Yi-34B-Chat
hellaswag.val.742,claude-v2,D) claude-v2,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-biology.val.62,claude-v2,Model C,mistralai/mistral-7b-chat
mmlu-virology.val.77,claude-v2,B,mistralai/mistral-7b-chat
hellaswag.val.2072,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-macroeconomics.val.378,claude-v2,claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.1022,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6258,claude-v2,C,zero-one-ai/Yi-34B-Chat
mmlu-high-school-psychology.val.66,claude-v2,claude-v2,zero-one-ai/Yi-34B-Chat
hellaswag.val.3292,claude-v2,C,mistralai/mistral-7b-chat
grade-school-math.dev.4377,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
mmlu-professional-law.val.735,claude-v2,B,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5658,claude-v2,C,mistralai/mistral-7b-chat
hellaswag.val.7557,claude-v2,D,zero-one-ai/Yi-34B-Chat
mmlu-international-law.val.102,claude-v2,claude-v2,mistralai/mistral-7b-chat
hellaswag.val.6108,WizardLM/WizardLM-13B-V1.2,D,zero-one-ai/Yi-34B-Chat
hellaswag.val.4426,WizardLM/WizardLM-13B-V1.2,D,zero-one-ai/Yi-34B-Chat
hellaswag.val.3043,claude-v2,D) claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.704,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6244,claude-v2,B,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2021,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/code-llama-instruct-34b-chat
hellaswag.val.2798,claude-v2,B,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.927,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mixtral-8x7b-chat
mmlu-formal-logic.val.96,claude-v2,claude-v2,claude-instant-v1
mmlu-human-aging.val.180,claude-v2,B,mistralai/mixtral-8x7b-chat
hellaswag.val.1955,claude-v2,C,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1614,claude-v2,C,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.5958,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.1554,claude-v2,A,mistralai/mistral-7b-chat
hellaswag.val.128,claude-v2,B,zero-one-ai/Yi-34B-Chat
consensus_summary.dev.105,meta/llama-2-70b-chat,Meta/llama-2-70b-chat,claude-instant-v1
hellaswag.val.6255,claude-v2,B,zero-one-ai/Yi-34B-Chat
hellaswag.val.335,claude-v2,B,mistralai/mixtral-8x7b-chat
mmlu-computer-security.val.58,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1258,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-professional-law.val.1226,claude-v2,claude-v2,mistralai/mistral-7b-chat
hellaswag.val.1535,claude-v2,C,mistralai/mistral-7b-chat
mmlu-professional-law.val.590,claude-v2,claude-v2,no_model_correct
grade-school-math.dev.6105,meta/llama-2-70b-chat,meta/llama-2-70b-chat,meta/llama-2-70b-chat
mmlu-management.val.93,claude-v2,Model C,mistralai/mistral-7b-chat
hellaswag.val.978,claude-v2,B,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-psychology.val.276,claude-v2,claude-v2,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.101,claude-v2,C,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.460,claude-v2,"C) Wrong, Not wrong",mistralai/mixtral-8x7b-chat
grade-school-math.dev.3331,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-medicine.val.137,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-professional-law.val.1183,claude-v2,C,mistralai/mistral-7b-chat
mmlu-professional-law.val.1326,claude-v2,B,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.4090,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
mmlu-human-aging.val.104,WizardLM/WizardLM-13B-V1.2,D,WizardLM/WizardLM-13B-V1.2
mmlu-security-studies.val.219,claude-v2,B,mistralai/mixtral-8x7b-chat
hellaswag.val.9743,claude-v2,B,mistralai/mistral-7b-chat
mmlu-prehistory.val.75,claude-v2,C) atlatl,mistralai/mistral-7b-chat
mmlu-high-school-biology.val.290,claude-v2,Model C (plasmolysis),WizardLM/WizardLM-13B-V1.2
hellaswag.val.3889,WizardLM/WizardLM-13B-V1.2,A,no_model_correct
hellaswag.val.3173,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-moral-scenarios.val.35,claude-v2,"C) Wrong, Not wrong

Model: meta/llama-2-70b-chat

Reasoning: The meta/llama-2-70b-chat model is chosen because it has been trained",mistralai/mixtral-8x7b-chat
mmlu-clinical-knowledge.val.193,claude-v2,Model C,WizardLM/WizardLM-13B-V1.2
hellaswag.val.2319,claude-v2,C,mistralai/mixtral-8x7b-chat
hellaswag.val.5933,claude-v2,A,mistralai/mistral-7b-chat
hellaswag.val.6724,claude-v2,C,mistralai/mistral-7b-chat
grade-school-math.dev.6764,meta/llama-2-70b-chat,meta/llama-2-70b-chat,gpt-3.5-turbo-1106
grade-school-math.dev.391,meta/llama-2-70b-chat,meta/llama-2-70b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9660,claude-v2,A,mistralai/mistral-7b-chat
abstract2title.test.100,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
mmlu-moral-scenarios.val.636,claude-v2,"B) Wrong, Not wrong",gpt-4-1106-preview
mbpp.dev.241,WizardLM/WizardLM-13B-V1.2,WizardLM/WizardLM-13B-V1.2,mistralai/mixtral-8x7b-chat
mmlu-human-sexuality.val.127,claude-v2,claude-v2,mistralai/mistral-7b-chat
hellaswag.val.6672,claude-v2,D,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.873,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.4415,claude-v2,C,mistralai/mixtral-8x7b-chat
consensus_summary.dev.305,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mistral-7b-chat
hellaswag.val.1429,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
winogrande.dev.454,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-professional-law.val.1469,claude-v2,A) Negligence and battery.,zero-one-ai/Yi-34B-Chat
mmlu-management.val.92,claude-v2,claude-v2,mistralai/mixtral-8x7b-chat
grade-school-math.dev.4509,meta/llama-2-70b-chat,meta/llama-2-70b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.36,claude-v2,claude-v2,mistralai/mistral-7b-chat
mmlu-professional-law.val.302,claude-v2,claude-v2,no_model_correct
hellaswag.val.5413,WizardLM/WizardLM-13B-V1.2,D,zero-one-ai/Yi-34B-Chat
mmlu-clinical-knowledge.val.46,meta/llama-2-70b-chat,B,mistralai/mixtral-8x7b-chat
mmlu-miscellaneous.val.723,WizardLM/WizardLM-13B-V1.2,A,mistralai/mistral-7b-chat
mmlu-college-biology.val.63,claude-v2,claude-v2,mistralai/mistral-7b-chat
hellaswag.val.1509,WizardLM/WizardLM-13B-V1.2,D) gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.4033,WizardLM/WizardLM-13B-V1.2,D,zero-one-ai/Yi-34B-Chat
mmlu-high-school-physics.val.100,WizardLM/WizardLM-13B-V1.2,Model D,mistralai/mistral-7b-chat
mmlu-professional-psychology.val.446,claude-v2,C,no_model_correct
hellaswag.val.4102,WizardLM/WizardLM-13B-V1.2,A,mistralai/mistral-7b-chat
hellaswag.val.7289,claude-v2,D,zero-one-ai/Yi-34B-Chat
hellaswag.val.9705,claude-v2,B,claude-instant-v1
mmlu-philosophy.val.289,claude-v2,claude-v2,mistralai/mistral-7b-chat
grade-school-math.dev.1359,meta/llama-2-70b-chat,meta/llama-2-70b-chat,mistralai/mixtral-8x7b-chat
mmlu-miscellaneous.val.285,claude-v2,Model B,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.4461,meta/llama-2-70b-chat,meta/llama-2-70b-chat,claude-instant-v1
mmlu-logical-fallacies.val.98,claude-v2,D) common person appeal,mistralai/mixtral-8x7b-chat
arc-challenge.val.203,WizardLM/WizardLM-13B-V1.2,B,WizardLM/WizardLM-13B-V1.2
