sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
winogrande.dev.1065,gpt-4-1106-preview,1.0,0.00058,0.0,1.08e-05,1.0,1.62e-05,0.0,3.24e-05,0.0,4.1904e-05,1.0,0.00058
winogrande.dev.734,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.109,gpt-4-1106-preview,1.0,0.00051,0.0,1e-05,1.0,1.5e-05,1.0,3e-05,0.0,3.802400000000001e-05,1.0,0.00051
winogrande.dev.806,gpt-4-1106-preview,1.0,0.00053,0.0,1.04e-05,1.0,1.56e-05,1.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.129,gpt-4-1106-preview,0.0,0.00057,0.0,1.06e-05,1.0,1.59e-05,0.0,3.18e-05,0.0,4.1128e-05,0.0,0.00057
winogrande.dev.460,gpt-4-1106-preview,0.0,0.00054,1.0,1e-05,1.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,0.0,0.00054
winogrande.dev.853,gpt-4-1106-preview,1.0,0.0005,1.0,9.8e-06,1.0,1.44e-05,1.0,2.94e-05,1.0,3.8024e-05,1.0,0.0005
winogrande.dev.165,gpt-4-1106-preview,1.0,0.00052,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00052
winogrande.dev.475,gpt-4-1106-preview,1.0,0.00052,0.0,1.02e-05,0.0,1.5e-05,0.0,3.06e-05,0.0,3.9576e-05,1.0,0.00052
winogrande.dev.361,gpt-4-1106-preview,1.0,0.0005,0.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.190,gpt-4-1106-preview,1.0,0.00059,1.0,1.1e-05,1.0,1.65e-05,1.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.1239,gpt-4-1106-preview,0.0,0.0005,1.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,0.0,0.0005
winogrande.dev.950,gpt-4-1106-preview,0.0,0.00049,1.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,0.0,0.00049
winogrande.dev.82,gpt-4-1106-preview,0.0,0.00055,0.0,1.02e-05,1.0,1.53e-05,0.0,3.06e-05,0.0,3.9576e-05,0.0,0.00055
winogrande.dev.1218,gpt-4-1106-preview,1.0,0.00062,1.0,1.22e-05,0.0,1.8e-05,1.0,3.66e-05,1.0,4.7336e-05,1.0,0.00062
winogrande.dev.95,gpt-4-1106-preview,1.0,0.00049,0.0,8.999999999999999e-06,0.0,1.35e-05,0.0,2.7e-05,0.0,3.4920000000000004e-05,1.0,0.00049
winogrande.dev.491,gpt-4-1106-preview,1.0,0.00051,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00051
winogrande.dev.1135,gpt-4-1106-preview,1.0,0.0005,1.0,9.2e-06,1.0,1.3799999999999998e-05,1.0,2.76e-05,0.0,3.492e-05,1.0,0.0005
winogrande.dev.1039,gpt-4-1106-preview,0.0,0.00057,1.0,1.06e-05,1.0,1.59e-05,1.0,3.18e-05,1.0,4.1128e-05,0.0,0.00057
winogrande.dev.926,gpt-4-1106-preview,0.0,0.00055,0.0,1.02e-05,1.0,1.53e-05,0.0,3.06e-05,0.0,3.9576e-05,0.0,0.00055
winogrande.dev.825,gpt-4-1106-preview,1.0,0.00066,1.0,1.24e-05,1.0,1.83e-05,1.0,3.72e-05,1.0,4.8112e-05,1.0,0.00066
winogrande.dev.1167,gpt-4-1106-preview,1.0,0.00057,1.0,1.12e-05,1.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.3456000000000005e-05,1.0,0.00057
winogrande.dev.795,mistralai/mistral-7b-chat,0.0,9.6e-06,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.1155,gpt-4-1106-preview,1.0,0.00059,1.0,1.1e-05,1.0,1.62e-05,1.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.1102,gpt-4-1106-preview,1.0,0.00053,0.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.00053
winogrande.dev.1125,meta/code-llama-instruct-34b-chat,0.0,4.0352e-05,0.0,1.04e-05,1.0,1.56e-05,0.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.308,gpt-4-1106-preview,1.0,0.0005,0.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.758,gpt-4-1106-preview,0.0,0.0005,1.0,9.2e-06,0.0,1.3799999999999998e-05,1.0,2.76e-05,0.0,3.492e-05,0.0,0.0005
winogrande.dev.235,gpt-4-1106-preview,1.0,0.00054,0.0,1e-05,0.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.850,mistralai/mistral-7b-chat,0.0,1e-05,0.0,1e-05,0.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,0.0,0.00051
winogrande.dev.770,gpt-4-1106-preview,1.0,0.0005,0.0,9.8e-06,0.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.1014,gpt-4-1106-preview,1.0,0.00052,1.0,9.6e-06,0.0,1.41e-05,0.0,2.8799999999999995e-05,1.0,3.7248e-05,1.0,0.00052
winogrande.dev.1227,gpt-4-1106-preview,1.0,0.00051,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.687,gpt-4-1106-preview,1.0,0.00056,1.0,1.04e-05,0.0,1.53e-05,1.0,3.12e-05,0.0,4.0352e-05,1.0,0.00056
winogrande.dev.1109,gpt-4-1106-preview,0.0,0.00054,1.0,1.06e-05,0.0,1.56e-05,1.0,3.18e-05,1.0,4.1128e-05,0.0,0.00054
winogrande.dev.861,gpt-4-1106-preview,1.0,0.00056,1.0,1.1e-05,0.0,1.65e-05,1.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00056
winogrande.dev.486,gpt-4-1106-preview,1.0,0.00052,0.0,9.6e-06,1.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00052
winogrande.dev.233,gpt-4-1106-preview,1.0,0.00053,0.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.00053
winogrande.dev.652,gpt-4-1106-preview,1.0,0.00055,1.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,1.0,0.00055
winogrande.dev.869,gpt-4-1106-preview,0.0,0.00057,1.0,1.12e-05,1.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.3456000000000005e-05,0.0,0.00057
winogrande.dev.116,gpt-4-1106-preview,1.0,0.0005499999999999,0.0,1.08e-05,0.0,1.62e-05,1.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.1110,gpt-4-1106-preview,0.0,0.00054,1.0,1.06e-05,1.0,1.59e-05,0.0,3.18e-05,0.0,4.1128e-05,0.0,0.00054
winogrande.dev.78,gpt-4-1106-preview,0.0,0.00054,1.0,1e-05,1.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,0.0,0.00054
winogrande.dev.524,gpt-4-1106-preview,1.0,0.00054,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.321,gpt-4-1106-preview,1.0,0.00057,0.0,1.12e-05,1.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,0.0,4.3456000000000005e-05,1.0,0.00057
winogrande.dev.400,gpt-4-1106-preview,1.0,0.00052,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00052
winogrande.dev.536,gpt-4-1106-preview,1.0,0.00056,0.0,1.04e-05,0.0,1.56e-05,1.0,3.12e-05,0.0,4.0352e-05,1.0,0.00056
winogrande.dev.647,gpt-4-1106-preview,1.0,0.00051,0.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.146,gpt-4-1106-preview,1.0,0.00054,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.752,gpt-4-1106-preview,1.0,0.0005499999999999,0.0,1.08e-05,0.0,1.59e-05,1.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.972,gpt-4-1106-preview,1.0,0.00058,0.0,1.08e-05,1.0,1.62e-05,0.0,3.24e-05,0.0,4.1904e-05,1.0,0.00058
winogrande.dev.842,gpt-4-1106-preview,1.0,0.00054,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.48,gpt-4-1106-preview,1.0,0.00053,0.0,1.04e-05,0.0,1.56e-05,0.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.480,gpt-4-1106-preview,0.0,0.0005,1.0,9.8e-06,0.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.7248e-05,0.0,0.0005
winogrande.dev.1010,gpt-4-1106-preview,1.0,0.00051,1.0,1e-05,1.0,1.5e-05,1.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00051
winogrande.dev.1148,gpt-4-1106-preview,1.0,0.00051,1.0,1e-05,0.0,1.5e-05,0.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00051
winogrande.dev.54,gpt-4-1106-preview,1.0,0.00057,1.0,1.06e-05,1.0,1.59e-05,1.0,3.18e-05,1.0,4.1128e-05,1.0,0.00057
winogrande.dev.740,gpt-4-1106-preview,0.0,0.00052,1.0,1.02e-05,1.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,0.0,0.00052
winogrande.dev.1104,gpt-4-1106-preview,1.0,0.00053,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.00053
winogrande.dev.372,gpt-4-1106-preview,1.0,0.00049,0.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.96,gpt-4-1106-preview,1.0,0.00051,0.0,1e-05,0.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00051
winogrande.dev.403,gpt-4-1106-preview,1.0,0.00068,0.0,1.28e-05,1.0,1.92e-05,0.0,3.84e-05,0.0,4.9664e-05,1.0,0.00068
winogrande.dev.1256,gpt-4-1106-preview,1.0,0.00059,1.0,1.1e-05,1.0,1.65e-05,0.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.877,gpt-4-1106-preview,1.0,0.0005,0.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.415,gpt-4-1106-preview,1.0,0.00067,1.0,1.26e-05,1.0,1.89e-05,1.0,3.78e-05,1.0,4.8888e-05,1.0,0.00067
winogrande.dev.249,gpt-4-1106-preview,1.0,0.00051,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00051
winogrande.dev.706,gpt-4-1106-preview,1.0,0.00049,0.0,9.6e-06,1.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.751,gpt-4-1106-preview,1.0,0.00055,1.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,0.0,3.9576e-05,1.0,0.00055
winogrande.dev.323,gpt-4-1106-preview,1.0,0.00048,0.0,9.4e-06,0.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.284,gpt-4-1106-preview,1.0,0.00057,1.0,1.12e-05,1.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.3456000000000005e-05,1.0,0.00057
winogrande.dev.26,gpt-4-1106-preview,1.0,0.00052,0.0,9.6e-06,1.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00052
winogrande.dev.60,gpt-4-1106-preview,0.0,0.00047,0.0,9.2e-06,1.0,1.3799999999999998e-05,0.0,2.76e-05,0.0,3.5696e-05,0.0,0.00047
winogrande.dev.110,gpt-4-1106-preview,1.0,0.00054,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,0.0,3.802400000000001e-05,1.0,0.00054
winogrande.dev.602,gpt-4-1106-preview,0.0,0.00047,1.0,9.2e-06,1.0,1.3799999999999998e-05,1.0,2.76e-05,1.0,3.5696e-05,0.0,0.00047
winogrande.dev.803,gpt-4-1106-preview,1.0,0.0007,1.0,1.32e-05,1.0,1.95e-05,1.0,3.96e-05,1.0,5.1216000000000006e-05,1.0,0.0007
winogrande.dev.1111,gpt-4-1106-preview,1.0,0.00071,0.0,1.34e-05,1.0,2.01e-05,0.0,4.02e-05,0.0,5.1992000000000006e-05,1.0,0.00071
winogrande.dev.306,gpt-4-1106-preview,1.0,0.00059,0.0,1.1e-05,1.0,1.62e-05,0.0,3.3e-05,0.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.297,gpt-4-1106-preview,0.0,0.0005499999999999,0.0,1.08e-05,1.0,1.62e-05,0.0,3.24e-05,0.0,4.1128e-05,0.0,0.0005499999999999
winogrande.dev.299,gpt-4-1106-preview,1.0,0.00058,1.0,1.08e-05,0.0,1.62e-05,1.0,3.24e-05,1.0,4.1904e-05,1.0,0.00058
winogrande.dev.312,gpt-4-1106-preview,1.0,0.00048,0.0,9.4e-06,0.0,1.41e-05,0.0,2.82e-05,0.0,3.5696000000000005e-05,1.0,0.00048
winogrande.dev.800,gpt-4-1106-preview,1.0,0.00053,0.0,1.04e-05,0.0,1.56e-05,0.0,3.12e-05,0.0,3.9576e-05,1.0,0.00053
winogrande.dev.1040,gpt-4-1106-preview,1.0,0.00062,1.0,1.16e-05,0.0,1.7400000000000003e-05,1.0,3.4800000000000006e-05,1.0,4.500800000000001e-05,1.0,0.00062
winogrande.dev.401,gpt-4-1106-preview,1.0,0.00057,1.0,1.06e-05,1.0,1.59e-05,1.0,3.18e-05,0.0,4.1128e-05,1.0,0.00057
winogrande.dev.4,gpt-4-1106-preview,1.0,0.00052,1.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,1.0,0.00052
winogrande.dev.117,gpt-4-1106-preview,1.0,0.00058,1.0,1.08e-05,1.0,1.62e-05,0.0,3.24e-05,1.0,4.1904e-05,1.0,0.00058
winogrande.dev.711,gpt-4-1106-preview,1.0,0.00065,1.0,1.22e-05,1.0,1.83e-05,1.0,3.66e-05,0.0,4.7336e-05,1.0,0.00065
winogrande.dev.761,gpt-4-1106-preview,1.0,0.0005,0.0,9.8e-06,1.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.432,gpt-4-1106-preview,1.0,0.00048,1.0,9.4e-06,1.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.446,gpt-4-1106-preview,0.0,0.00047,1.0,9.2e-06,0.0,1.3799999999999998e-05,1.0,2.76e-05,0.0,3.492e-05,0.0,0.00047
winogrande.dev.763,gpt-4-1106-preview,0.0,0.00055,0.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,0.0,3.9576e-05,0.0,0.00055
winogrande.dev.103,gpt-4-1106-preview,1.0,0.00053,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.00053
winogrande.dev.449,gpt-4-1106-preview,1.0,0.00061,1.0,1.14e-05,1.0,1.7100000000000002e-05,1.0,3.4200000000000005e-05,1.0,4.4232e-05,1.0,0.00061
winogrande.dev.1159,gpt-4-1106-preview,0.0,0.00053,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,0.0,0.00053
winogrande.dev.887,WizardLM/WizardLM-13B-V1.2,0.0,1.53e-05,1.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,1.0,0.00052
winogrande.dev.874,gpt-4-1106-preview,1.0,0.00061,0.0,1.2e-05,0.0,1.8e-05,0.0,3.6e-05,0.0,4.656e-05,1.0,0.00061
winogrande.dev.983,gpt-4-1106-preview,1.0,0.00059,0.0,1.1e-05,1.0,1.65e-05,0.0,3.3e-05,0.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.824,gpt-4-1106-preview,1.0,0.00047,1.0,9.2e-06,1.0,1.3799999999999998e-05,1.0,2.76e-05,0.0,3.492e-05,1.0,0.00047
winogrande.dev.562,gpt-4-1106-preview,1.0,0.0006,1.0,1.12e-05,0.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.3456000000000005e-05,1.0,0.0006
winogrande.dev.1042,gpt-4-1106-preview,1.0,0.00051,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.172,gpt-4-1106-preview,1.0,0.0005899999999999,1.0,1.16e-05,1.0,1.7400000000000003e-05,1.0,3.4800000000000006e-05,0.0,4.500800000000001e-05,1.0,0.0005899999999999
winogrande.dev.1087,mistralai/mixtral-8x7b-chat,1.0,3.24e-05,0.0,1.08e-05,0.0,1.62e-05,1.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.420,gpt-4-1106-preview,0.0,0.00053,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,0.0,0.00053
winogrande.dev.1012,gpt-4-1106-preview,0.0,0.00056,1.0,1.04e-05,1.0,1.56e-05,1.0,3.12e-05,1.0,4.0352e-05,0.0,0.00056
winogrande.dev.93,gpt-4-1106-preview,1.0,0.00054,1.0,1.06e-05,0.0,1.59e-05,0.0,3.18e-05,1.0,4.1128e-05,1.0,0.00054
winogrande.dev.1017,gpt-4-1106-preview,0.0,0.00049,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,0.0,0.00049
winogrande.dev.358,gpt-4-1106-preview,1.0,0.0005,0.0,9.2e-06,1.0,1.3799999999999998e-05,0.0,2.76e-05,0.0,3.5696e-05,1.0,0.0005
