sample_id,phi_prediction,phi_response,oracle_model_to_route
mmlu-professional-law.val.1091,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-elementary-mathematics.val.144,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
winogrande.dev.43,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-microeconomics.val.129,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
grade-school-math.dev.6486,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-professional-law.val.185,gpt-4-1106-preview,gpt-4-1106-preview,gpt-4-1106-preview
hellaswag.val.7802,WizardLM/WizardLM-13B-V1.2,"B) If you're unable to find these items in store, you can order everything you need online. [title] Slide your silver bead on the headpin.

The correct model to choose is ""B"" because it directly",zero-one-ai/Yi-34B-Chat
arc-challenge.test.635,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6944,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.2947,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.915,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
grade-school-math.dev.5638,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3680,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat
mmlu-human-aging.val.134,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3806,meta/code-llama-instruct-34b-chat,"B) [substeps] Professional tailor tailors are knowledgeable about tailored clothes for almost every gender. Ask colleagues, friends, or coworkers about the exact fit of an outfit they would suggest you get.",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.5827,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.5807,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
grade-school-math.dev.1333,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
hellaswag.val.9260,mistralai/mixtral-8x7b-chat,"C) You should wash your face in the morning and in the evening and after sweating heavily. Use a gentle, non-abrasive, alcohol-free cleanser and warm water.

The correct model to route this",zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.598,gpt-4-1106-preview,gpt-4-1106-preview,gpt-3.5-turbo-1106
winogrande.dev.171,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3234,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-miscellaneous.val.551,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.5221,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
winogrande.dev.229,meta/code-llama-instruct-34b-chat,B) Carrie,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-macroeconomics.val.189,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.5038,meta/code-llama-instruct-34b-chat,"B) [substeps] Fabric shoes or flat sandals work best for skirts and dresses. Soft shoes and low heels balance out your look by minimizing lines and wrinkles in your feet, creating a",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.5894,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-formal-logic.val.96,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.3283,gpt-4-1106-preview,D) meta/code-llama-instruct-34b-chat,meta/llama-2-70b-chat
grade-school-math.dev.4791,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.1801,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
mmlu-professional-law.val.698,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.5145,mistralai/mistral-7b-chat,"B) You will need an estimated 1 tablespoon (14. 8 ml) of dry lavender for this recipe.

The correct model to route this prompt to is ""B"" because it directly addresses the step",zero-one-ai/Yi-34B-Chat
hellaswag.val.3321,gpt-4-1106-preview,A,mistralai/mistral-7b-chat
hellaswag.val.6136,gpt-4-1106-preview,"C) [title] Purchase tilapia live if at all possible.
Answer: meta/code-llama-instruct-34b-chat",zero-one-ai/Yi-34B-Chat
hellaswag.val.2065,gpt-4-1106-preview,gpt-4-1106-preview,gpt-4-1106-preview
arc-challenge.test.250,WizardLM/WizardLM-13B-V1.2,WizardLM/WizardLM-13B-V1.2,mistralai/mistral-7b-chat
hellaswag.val.5815,meta/code-llama-instruct-34b-chat,"C) [substeps] It doesn't have to be anything big--just something you can write and get attached to. [substeps] You can find a notebook and a computer file at.

The correct model is ""C",zero-one-ai/Yi-34B-Chat
mmlu-high-school-psychology.val.64,meta/code-llama-instruct-34b-chat,"mistralai/mistral-7b-chat

The correct answer to the prompt is C) increase in salivation. While perspiration (A), secretion of stress hormones (B), and dilation of",mistralai/mixtral-8x7b-chat
mmlu-high-school-government-and-politics.val.59,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.4385,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.2688,meta/code-llama-instruct-34b-chat,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-world-history.val.198,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
grade-school-math.dev.3972,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.5922,meta/code-llama-instruct-34b-chat,"C) [title] When taking notes, do not copy word for word, that is plagiarism! [step] You will not get credit for doing that. Use a maximum of three to five words and document the web address and page",zero-one-ai/Yi-34B-Chat
arc-challenge.test.472,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1654,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.2397,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.25,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-high-school-mathematics.val.171,gpt-4-1106-preview,gpt-4-1106-preview,gpt-3.5-turbo-1106
grade-school-math.dev.4915,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.545,gpt-4-1106-preview,"gpt-4-1106-preview

The correct answer to the prompt is A) sukiyaki, as it is not a traditional Greek dish but rather a Japanese dish. The other options, B) sou",mistralai/mistral-7b-chat
winogrande.dev.1064,mistralai/mistral-7b-chat,B) Nick,mistralai/mistral-7b-chat
mmlu-college-chemistry.val.6,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.1740,gpt-4-1106-preview,gpt-4-1106-preview,meta/llama-2-70b-chat
mmlu-professional-law.val.1314,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-philosophy.val.134,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.5890,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.1813,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.4241,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-high-school-european-history.val.14,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.3587,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.501,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-miscellaneous.val.355,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-college-computer-science.val.7,meta/code-llama-instruct-34b-chat,D) I and III,no_model_correct
hellaswag.val.7848,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
hellaswag.val.7409,gpt-4-1106-preview,D,gpt-3.5-turbo-1106
hellaswag.val.3592,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3009,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2827,gpt-4-1106-preview,gpt-4-1106-preview,gpt-4-1106-preview
grade-school-math.dev.5004,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.6728,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.409,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.2746,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.3184,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.2498,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-world-history.val.81,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-computer-security.val.46,gpt-4-1106-preview,D) backdoor,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-mathematics.val.156,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-public-relations.val.103,mistralai/mistral-7b-chat,"A) Arthur Page

Since the question asks for the name of a public relations pioneer, all models should theoretically be able to provide the correct answer. However, based on the instruction to select the model with the lowest cost, we would",mistralai/mistral-7b-chat
hellaswag.val.10012,gpt-4-1106-preview,A),mistralai/mistral-7b-chat
mmlu-miscellaneous.val.461,meta/code-llama-instruct-34b-chat,D) Paul Anka,WizardLM/WizardLM-13B-V1.2
hellaswag.val.4666,meta/code-llama-instruct-34b-chat,"B) If you enjoy your own company, she will too. Spend some time finding out all the awesome traits of your personality so you know what you have to offer.",zero-one-ai/Yi-34B-Chat
mmlu-virology.val.8,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.5907,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.8409,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.5798,gpt-4-1106-preview,A),mistralai/mistral-7b-chat
mbpp.dev.134,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
hellaswag.val.2555,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-european-history.val.92,gpt-4-1106-preview,C) the manufacture and export of wool and silk products,mistralai/mistral-7b-chat
mmlu-high-school-macroeconomics.val.266,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.1791,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.4541,gpt-4-1106-preview,gpt-4-1106-preview,meta/code-llama-instruct-34b-chat
mmlu-professional-law.val.113,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
grade-school-math.dev.4857,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,gpt-4-1106-preview
hellaswag.val.7301,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.5604,gpt-4-1106-preview,D) [substeps] An alternative is to place a bowl of white vinegar in the microwave--without turning on the microwave--and allow the vinegar to sit there until the odor is gone. Then,zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1067,meta/code-llama-instruct-34b-chat,"A) denied, because double jeopardy rights do not attach unless there has been an acquittal or conviction.",no_model_correct
mmlu-miscellaneous.val.185,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.5790,gpt-4-1106-preview,A),mistralai/mistral-7b-chat
hellaswag.val.2697,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-elementary-mathematics.val.244,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.733,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-moral-scenarios.val.493,meta/code-llama-instruct-34b-chat,"C) Not wrong, Wrong",gpt-4-1106-preview
mmlu-high-school-mathematics.val.229,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
mmlu-high-school-world-history.val.83,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-medicine.val.180,meta/code-llama-instruct-34b-chat,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.4332,gpt-4-1106-preview,B) This is a sure sign that this is not a safe program to follow. [substeps] Some dieting programs will market their program or product to those who are looking to lose weight quickly.,zero-one-ai/Yi-34B-Chat
mmlu-security-studies.val.9,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
accounting_audit.dev.9,meta/code-llama-instruct-34b-chat,B,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.778,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-astronomy.val.74,gpt-4-1106-preview,"gpt-4-1106-preview

The Andromeda Galaxy is approximately 2.537 million light years away from Earth. While the exact distance can vary slightly based on measurements and methods used, the closest",claude-instant-v1
grade-school-math.dev.6804,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-nutrition.val.91,gpt-4-1106-preview,B) The products of protein digestion may be absorbed as free amino acids or as di- or tripeptides,mistralai/mixtral-8x7b-chat
winogrande.dev.377,mistralai/mixtral-8x7b-chat,B) car,WizardLM/WizardLM-13B-V1.2
mmlu-prehistory.val.90,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2128,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mbpp.dev.241,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-college-computer-science.val.70,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
arc-challenge.test.54,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-high-school-biology.val.138,gpt-4-1106-preview,"A) Fermentation

The correct answer is ""A) Fermentation"" because when oxygen is not available, cells can undergo fermentation to regenerate NAD+, which is essential for glycolysis to",mistralai/mistral-7b-chat
grade-school-math.dev.5026,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-philosophy.val.119,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
hellaswag.val.697,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.3480,gpt-4-1106-preview,gpt-4-1106-preview,no_model_correct
mmlu-professional-law.val.1010,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-psychology.val.296,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-high-school-macroeconomics.val.138,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
winogrande.dev.1029,mistralai/mixtral-8x7b-chat,B) facility,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.105,WizardLM/WizardLM-13B-V1.2,"B) Wrong, Not wrong",zero-one-ai/Yi-34B-Chat
mmlu-professional-law.val.1440,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-professional-accounting.val.110,gpt-4-1106-preview,A) A proposed accounting standards update.,mistralai/mistral-7b-chat
mmlu-college-computer-science.val.48,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1703,gpt-4-1106-preview,gpt-4-1106-preview,meta/llama-2-70b-chat
hellaswag.val.4855,gpt-4-1106-preview,"B) [step] Gloves are great accessories when winter arrives. After you\'ve applied lotion, whether you are going out to work or to school; always wear gloves.

The correct model is ""B"" because",WizardLM/WizardLM-13B-V1.2
mmlu-professional-medicine.val.129,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.212,gpt-4-1106-preview,"D) Wrong, Not wrong

The correct model to route this prompt to, based on the criteria provided, is the one with the lowest cost and correctness of 1. In this case, the model with the lowest cost and correct",zero-one-ai/Yi-34B-Chat
mmlu-professional-psychology.val.298,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.9913,mistralai/mixtral-8x7b-chat,"C) [substeps] For warm weather, consider a sundress with cute sandals. You could also opt for a pair of shorts and a nice top; a shirt with a little sparkle or shine would dress up",zero-one-ai/Yi-34B-Chat
mmlu-international-law.val.34,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-european-history.val.102,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-moral-scenarios.val.459,WizardLM/WizardLM-13B-V1.2,"C) Not wrong, Wrong

The correct model to choose based on the criteria provided (correctness and cost) is:

gpt-4-1106-preview

This model has a correctness score of",WizardLM/WizardLM-13B-V1.2
mmlu-high-school-biology.val.122,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-professional-law.val.1399,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
winogrande.dev.485,mistralai/mistral-7b-chat,A) kitchen,meta/llama-2-70b-chat
mmlu-moral-scenarios.val.515,gpt-4-1106-preview,"D) Not wrong, Not wrong

The correct model to choose, based on the criteria provided, is the one with correctness = 1 (indicating the answer is correct according to ordinary moral standards) and the lowest cost. In",zero-one-ai/Yi-34B-Chat
mmlu-abstract-algebra.val.99,gpt-4-1106-preview,gpt-4-1106-preview,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.3933,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
mmlu-jurisprudence.val.14,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.312,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
mmlu-high-school-statistics.val.170,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1179,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
consensus_summary.dev.351,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-college-physics.val.59,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
bias_detection.dev.110,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning: The sentence ""She feels 'disappointed' that little change has been enacted since the letter,"" expresses a personal view or emotion, which",no_model_correct
hellaswag.val.6042,mistralai/mixtral-8x7b-chat,"B) [substeps] A marinade is a seasoned sauce that vegetables, meat or even tofu can be put in to add a lot of flavor to a meal. Marinades need to have a little salt",zero-one-ai/Yi-34B-Chat
mmlu-security-studies.val.87,gpt-4-1106-preview,B) All of these options.,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3903,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
grade-school-math.dev.6111,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-accounting.val.52,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
