sample_id,phi_prediction,phi_response,oracle_model_to_route
mmlu-business-ethics.val.77,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The UN Global Compact covers principles related to:
- Labour (A)
- Anti-corruption (C)
- Human rights (D",WizardLM/WizardLM-13B-V1.2
hellaswag.val.7889,mistralai/mistral-7b-chat,"C) [step] Take a clean saucepan and fill the saucepan with room temperature water to at least half of the pan. [title] Place the saucepan on the stove.

Reasoning:
The",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.715,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
mmlu-jurisprudence.val.67,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The argument against the 'fair play' argument in support of a duty to obey the law that is most persuasive is likely to be one that",mistralai/mistral-7b-chat
hellaswag.val.2580,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The prompt describes a person laying carpet over hardwood floors, which is a task that involves using carpet laying tools and adhesive",gpt-4-1106-preview
grade-school-math.dev.5091,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
grade-school-math.dev.7398,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8841,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
mmlu-college-mathematics.val.52,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt asks for the weakest condition sufficient to ensure the compactness of T given that S is compact and f is a function from S onto T. The",mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1513,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
hellaswag.val.6403,mistralai/mistral-7b-chat,"D) Using a wooden fork, mix all the liquids together until you have a runny gravy that's like a broth; it should be thick but clean. [substeps] It's important to stir all the liquids",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1515,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8810,mistralai/mistral-7b-chat,"A) [substeps] Some good sources can include wrapping paper, old magazines, old books, comics, and crossword puzzles. If you are unable to find anything you like in print, you can also find images you like",mistralai/mistral-7b-chat
mmlu-professional-law.val.1365,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat
hellaswag.val.9743,mistralai/mistral-7b-chat,A) Begin by identifying the reason you don't have a job or why you don't make enough to pay child support : [substeps] Medical illness disability layoff imprisonment other reason [title] Get medical records.,mistralai/mistral-7b-chat
hellaswag.val.4227,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The prompt is asking for a method to improve as a history student by brainstorming and organizing thoughts, particularly focusing on difficult concepts. The",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.3650,gpt-4-1106-preview,gpt-4-1106-preview,meta/llama-2-70b-chat
grade-school-math.dev.7183,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2573,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1662,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The prompt describes a scene where a man is likely to perform an action related to playing a violin in an airport setting. Among the given options,",WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.235,gpt-4-1106-preview,"D) through a human body

Reasoning:
The movie ""Fantastic Voyage"" is well-known for its plot where the characters travel through a human body. None of the other options (A, B, C",WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2161,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt requires a simple arithmetic calculation to determine Renata's final amount of money. Among the available models, **gpt-4-110",claude-instant-v1
hellaswag.val.5410,mistralai/mistral-7b-chat,"A) Bubble bars are luxurious, and not worth a quick, five minute bath. Save them for when you have time to take a longer bath and relax.

Reasoning:
The prompt is asking for advice on how",mistralai/mistral-7b-chat
hellaswag.val.551,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The prompt describes a process that is most likely related to baking or cooking, specifically the preparation of dough or cookie dough. Among the",mistralai/mixtral-8x7b-chat
mmlu-high-school-geography.val.58,mistralai/mistral-7b-chat,"mistralai/mistral-7b-chat

Reasoning:
The prompt describes a process involving migration, specifically ""invasion and succession,"" which is best represented by option B) new residents move into areas occupied by",WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1203,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.867,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
