sample_id,phi_prediction,phi_response,oracle_model_to_route
grade-school-math.dev.5353,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat
grade-school-math.dev.7313,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt requires a simple multiplication and addition calculation to determine the total amount of velvet needed for 6 cloaks and 12 hats. The g",meta/code-llama-instruct-34b-chat
mmlu-high-school-biology.val.90,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.73,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
mmlu-business-ethics.val.77,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7889,mistralai/mistral-7b-chat,"C) [step] Take a clean saucepan and fill the saucepan with room temperature water to at least half of the pan. [title] Place the saucepan on the stove.

Reasoning:
The",zero-one-ai/Yi-34B-Chat
grade-school-math.dev.715,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt requires calculating the profit from selling charm bracelets. The profit per bracelet is the selling price minus the cost of materials (string",mistralai/mistral-7b-chat
mmlu-jurisprudence.val.67,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat
hellaswag.val.2580,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,gpt-4-1106-preview
grade-school-math.dev.5091,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt requires a calculation based on the given ratios and quantities of items that need frosting. The gpt-4-1106",mistralai/mistral-7b-chat
grade-school-math.dev.7398,meta/code-llama-instruct-34b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8841,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
mmlu-college-mathematics.val.52,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1513,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,no_model_correct
hellaswag.val.6403,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.1515,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8810,mistralai/mistral-7b-chat,"A) [substeps] Some good sources can include wrapping paper, old magazines, old books, comics, and crossword puzzles. If you are unable to find anything you like in print, you can also find images you like",mistralai/mistral-7b-chat
mmlu-professional-law.val.1365,gpt-4-1106-preview,gpt-4-1106-preview,mistralai/mistral-7b-chat
hellaswag.val.9743,mistralai/mistral-7b-chat,A) Begin by identifying the reason you don't have a job or why you don't make enough to pay child support : [substeps] Medical illness disability layoff imprisonment other reason [title] Get medical records.,mistralai/mistral-7b-chat
hellaswag.val.4227,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.3650,gpt-4-1106-preview,"gpt-4-1106-preview

Reasoning:
The prompt requires a calculation to determine the final price of a television after a discount and comparison with a budget. The gpt-4-110",meta/llama-2-70b-chat
grade-school-math.dev.7183,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
grade-school-math.dev.2573,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1662,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.235,gpt-4-1106-preview,gpt-4-1106-preview,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2161,gpt-4-1106-preview,gpt-4-1106-preview,claude-instant-v1
hellaswag.val.5410,mistralai/mistral-7b-chat,"A) Bubble bars are luxurious, and not worth a quick, five minute bath. Save them for when you have time to take a longer bath and relax.

Reasoning:
The prompt is about how to use a",mistralai/mistral-7b-chat
hellaswag.val.551,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,mistralai/mixtral-8x7b-chat
mmlu-high-school-geography.val.58,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1203,meta/code-llama-instruct-34b-chat,meta/code-llama-instruct-34b-chat,zero-one-ai/Yi-34B-Chat
hellaswag.val.867,mistralai/mistral-7b-chat,mistralai/mistral-7b-chat,zero-one-ai/Yi-34B-Chat
