sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
grade-school-math.dev.5827,WizardLM/WizardLM-13B-V1.2,0.25,0.0001668,0.75,6.98e-05,0.25,0.0001668,0.75,0.0002663999999999,0.75,0.000361616,0.5,0.0085799999999999
grade-school-math.dev.5807,mistralai/mistral-7b-chat,0.25,7.26e-05,0.25,7.26e-05,0.5,0.0001713,0.75,0.0002502,0.75,0.000357736,0.5,0.00909
grade-school-math.dev.1333,WizardLM/WizardLM-13B-V1.2,0.25,0.0001692,0.25,8.460000000000001e-05,0.25,0.0001692,0.75,0.0003455999999999,0.25,0.000388,0.5,0.00797
grade-school-math.dev.5221,mistralai/mistral-7b-chat,0.25,8.340000000000001e-05,0.25,8.340000000000001e-05,0.75,0.0001368,0.25,0.0002352,0.75,0.000264616,0.75,0.0051199999999999
grade-school-math.dev.5894,WizardLM/WizardLM-13B-V1.2,0.25,0.0001662,0.25,9.44e-05,0.25,0.0001662,1.0,0.000204,0.25,0.000384896,0.75,0.01289
grade-school-math.dev.4791,WizardLM/WizardLM-13B-V1.2,0.75,0.0001640999999999,0.75,7.38e-05,0.75,0.0001640999999999,0.75,0.0002778,0.5,0.000273152,0.75,0.00847
grade-school-math.dev.4385,mistralai/mixtral-8x7b-chat,0.0,0.000327,0.75,0.0001216,0.25,0.0001647,0.0,0.000327,0.25,0.0004462,0.75,0.01077
grade-school-math.dev.2688,mistralai/mixtral-8x7b-chat,0.25,0.0003017999999999,0.25,0.0001154,0.75,0.0001532999999999,0.25,0.0003017999999999,0.5,0.000303416,0.75,0.00865
grade-school-math.dev.3972,WizardLM/WizardLM-13B-V1.2,0.5,0.0001392,0.5,7.840000000000001e-05,0.5,0.0001392,0.5,0.0002766,0.25,0.000303416,0.5,0.00593
grade-school-math.dev.2397,WizardLM/WizardLM-13B-V1.2,0.25,0.0001643999999999,0.75,6.82e-05,0.25,0.0001643999999999,0.5,0.0002166,0.5,0.000281688,0.75,0.01042
grade-school-math.dev.25,mistralai/mistral-7b-chat,0.75,9.06e-05,0.75,9.06e-05,0.25,0.0001482,0.5,0.0003426,0.25,0.000413608,0.75,0.00874
grade-school-math.dev.4915,mistralai/mistral-7b-chat,0.25,0.0001,0.25,0.0001,0.75,0.0001331999999999,0.75,0.0002544,0.25,0.000329024,0.75,0.00628
grade-school-math.dev.5890,WizardLM/WizardLM-13B-V1.2,0.25,0.0001409999999999,0.25,8.32e-05,0.25,0.0001409999999999,0.25,0.0002862,0.25,0.000335232,0.25,0.0112699999999999
grade-school-math.dev.4241,mistralai/mixtral-8x7b-chat,0.25,0.0003876,0.25,0.0001024,0.25,0.0002132999999999,0.25,0.0003876,0.25,0.000394984,0.75,0.01047
grade-school-math.dev.3587,mistralai/mistral-7b-chat,0.5,7.04e-05,0.5,7.04e-05,0.75,0.0001293,0.75,0.0002394,0.25,0.00031428,0.75,0.0086
grade-school-math.dev.2827,meta/code-llama-instruct-34b-chat,0.25,0.000247544,0.25,9.54e-05,0.25,0.0001086,0.25,0.0003072,0.25,0.000247544,0.75,0.0076
grade-school-math.dev.5004,mistralai/mixtral-8x7b-chat,0.75,0.0002034,0.5,7.1e-05,0.75,0.0001317,0.75,0.0002034,0.5,0.000311176,0.75,0.00613
grade-school-math.dev.6728,WizardLM/WizardLM-13B-V1.2,0.75,0.0001233,0.25,7e-05,0.75,0.0001233,0.75,0.0002267999999999,0.75,0.000260736,0.75,0.00592
grade-school-math.dev.2746,meta/code-llama-instruct-34b-chat,0.25,0.000397312,0.25,8.640000000000001e-05,0.25,0.0001425,0.5,0.0002544,0.25,0.000397312,0.75,0.0095
grade-school-math.dev.3184,meta/code-llama-instruct-34b-chat,0.75,0.000305744,0.75,8.5e-05,0.5,0.0001593,0.75,0.0002556,0.75,0.000305744,0.5,0.0098999999999999
grade-school-math.dev.5907,WizardLM/WizardLM-13B-V1.2,0.25,0.0001677,0.75,9.74e-05,0.25,0.0001677,0.25,0.0002982,0.75,0.000370152,0.75,0.0121999999999999
grade-school-math.dev.4541,WizardLM/WizardLM-13B-V1.2,0.25,0.0001305,0.5,7.2e-05,0.25,0.0001305,0.25,0.0002208,0.75,0.000289448,0.5,0.00698
grade-school-math.dev.4857,mistralai/mixtral-8x7b-chat,0.25,0.0002789999999999,0.25,8.38e-05,0.25,0.0001373999999999,0.25,0.0002789999999999,0.25,0.000290224,0.75,0.00925
grade-school-math.dev.733,mistralai/mixtral-8x7b-chat,0.5,0.0002975999999999,0.75,7.240000000000001e-05,0.25,0.0001479,0.5,0.0002975999999999,0.25,0.000365496,0.75,0.01545
grade-school-math.dev.6804,WizardLM/WizardLM-13B-V1.2,0.75,0.0001641,0.25,8.960000000000001e-05,0.75,0.0001641,0.25,0.0002676,0.25,0.000402744,0.75,0.0098
grade-school-math.dev.2128,WizardLM/WizardLM-13B-V1.2,0.75,0.0001442999999999,0.25,0.0001032,0.75,0.0001442999999999,0.75,0.0002639999999999,0.75,0.000339112,0.75,0.00806
grade-school-math.dev.5026,mistralai/mixtral-8x7b-chat,0.75,0.0002333999999999,0.75,7.82e-05,0.75,0.0001311,0.75,0.0002333999999999,0.75,0.00029876,0.75,0.00684
grade-school-math.dev.1703,mistralai/mistral-7b-chat,0.25,6.840000000000001e-05,0.25,6.840000000000001e-05,0.5,0.0001491,0.25,0.0002154,0.25,0.000268496,0.75,0.00936
grade-school-math.dev.3933,WizardLM/WizardLM-13B-V1.2,0.5,0.0001722,0.5,8.76e-05,0.5,0.0001722,0.5,0.0002634,0.5,0.000343768,0.75,0.00881
grade-school-math.dev.3903,mistralai/mistral-7b-chat,0.75,0.0001462,0.75,0.0001462,0.25,0.0001908,0.5,0.0003168,0.25,0.000374808,0.75,0.00991
grade-school-math.dev.6111,WizardLM/WizardLM-13B-V1.2,0.25,0.0001719,0.25,8.879999999999999e-05,0.25,0.0001719,0.75,0.000339,0.25,0.0004322319999999,0.75,0.00874
grade-school-math.dev.1949,mistralai/mistral-7b-chat,0.25,5.860000000000001e-05,0.25,5.860000000000001e-05,0.75,0.0001463999999999,0.25,0.000279,0.75,0.000311176,0.75,0.0077
grade-school-math.dev.2371,WizardLM/WizardLM-13B-V1.2,0.25,0.0001626,0.25,0.0001194,0.25,0.0001626,0.25,0.0002352,0.25,0.000443872,0.25,0.00987
grade-school-math.dev.6529,WizardLM/WizardLM-13B-V1.2,0.75,0.0001464,0.25,8.64e-05,0.75,0.0001464,0.75,0.0002562,0.75,0.0003298,0.75,0.0091399999999999
grade-school-math.dev.2760,meta/code-llama-instruct-34b-chat,0.25,0.0002716,0.25,0.0005054,0.25,0.0001581,0.25,0.0002274,0.25,0.0002716,0.75,0.00874
grade-school-math.dev.1249,WizardLM/WizardLM-13B-V1.2,0.5,0.0002103,0.25,0.000103,0.5,0.0002103,0.25,0.0002982,0.25,0.000270048,0.75,0.00909
grade-school-math.dev.4239,WizardLM/WizardLM-13B-V1.2,0.75,0.0001751999999999,0.25,9.5e-05,0.75,0.0001751999999999,0.25,0.0002868,0.25,0.000367824,0.75,0.00862
grade-school-math.dev.6332,mistralai/mixtral-8x7b-chat,0.75,0.0002573999999999,0.75,8.04e-05,0.25,0.0001458,0.75,0.0002573999999999,0.5,0.000336008,0.5,0.00819
grade-school-math.dev.6831,WizardLM/WizardLM-13B-V1.2,0.5,0.0001704,0.75,8.86e-05,0.5,0.0001704,0.5,0.0003144,0.25,0.000328248,0.5,0.00878
grade-school-math.dev.5748,WizardLM/WizardLM-13B-V1.2,0.25,0.0001634999999999,0.25,0.0001022,0.25,0.0001634999999999,0.25,0.0003089999999999,0.25,0.000464824,0.75,0.0108
grade-school-math.dev.7238,mistralai/mistral-7b-chat,0.25,0.0001256,0.25,0.0001256,0.25,0.0002021999999999,0.25,0.0003101999999999,0.25,0.0003918799999999,0.25,0.0113
grade-school-math.dev.3380,WizardLM/WizardLM-13B-V1.2,0.5,0.0001788,0.25,0.0001012,0.5,0.0001788,0.25,0.0002045999999999,0.75,0.00029876,0.75,0.00881
grade-school-math.dev.3520,WizardLM/WizardLM-13B-V1.2,0.25,0.0001685999999999,0.25,6.86e-05,0.25,0.0001685999999999,0.75,0.0003059999999999,0.25,0.000336008,0.75,0.01036
grade-school-math.dev.428,mistralai/mistral-7b-chat,0.25,9.28e-05,0.25,9.28e-05,0.25,0.0001496999999999,0.25,0.0002826,0.25,0.000327472,0.5,0.00983
grade-school-math.dev.6004,mistralai/mistral-7b-chat,0.75,0.0001074,0.75,0.0001074,0.25,0.0001692,0.75,0.000231,0.5,0.000278584,0.5,0.00886
grade-school-math.dev.1253,WizardLM/WizardLM-13B-V1.2,0.25,0.0001836,1.0,7.26e-05,0.25,0.0001836,0.25,0.000267,0.25,0.000547856,0.75,0.01031
grade-school-math.dev.2254,WizardLM/WizardLM-13B-V1.2,0.25,0.0001338,0.75,6.24e-05,0.25,0.0001338,0.75,0.000216,0.75,0.000256856,0.5,0.00588
grade-school-math.dev.4928,mistralai/mistral-7b-chat,0.25,8.920000000000001e-05,0.25,8.920000000000001e-05,0.25,0.0001281,0.25,0.0002778,0.5,0.000295656,0.75,0.00755
grade-school-math.dev.4543,mistralai/mistral-7b-chat,0.5,9.84e-05,0.5,9.84e-05,0.75,0.0001512,0.5,0.0002729999999999,0.75,0.000312728,0.5,0.00799
grade-school-math.dev.280,mistralai/mistral-7b-chat,0.75,9.72e-05,0.75,9.72e-05,0.75,0.0001446,0.75,0.0002418,0.75,0.000292552,0.75,0.00861
grade-school-math.dev.6510,WizardLM/WizardLM-13B-V1.2,0.25,0.0001818,0.25,7.000000000000001e-05,0.25,0.0001818,0.25,0.0002646,0.25,0.00037248,0.75,0.01103
grade-school-math.dev.258,meta/code-llama-instruct-34b-chat,0.25,0.000336784,0.25,9.5e-05,0.5,0.0001554,0.25,0.0002664,0.25,0.000336784,0.75,0.01036
grade-school-math.dev.5533,mistralai/mistral-7b-chat,0.0,7.620000000000001e-05,0.0,7.620000000000001e-05,0.5,0.0001437,0.75,0.0002184,0.25,0.000346872,0.5,0.00739
grade-school-math.dev.1434,WizardLM/WizardLM-13B-V1.2,0.25,0.0001659,0.75,0.0001058,0.25,0.0001659,0.5,0.0003132,0.5,0.000441544,0.5,0.00836
grade-school-math.dev.20,mistralai/mistral-7b-chat,0.25,8.580000000000001e-05,0.25,8.580000000000001e-05,0.75,0.000156,0.25,0.0001848,0.5,0.000328248,0.75,0.0073
grade-school-math.dev.191,mistralai/mistral-7b-chat,0.25,0.0001074,0.25,0.0001074,0.25,0.0001701,0.25,0.000348,0.25,0.000280136,0.25,0.01103
grade-school-math.dev.2883,WizardLM/WizardLM-13B-V1.2,0.75,0.0001241999999999,0.25,9.04e-05,0.75,0.0001241999999999,0.25,0.0001644,0.75,0.000249872,0.75,0.00558
grade-school-math.dev.3953,WizardLM/WizardLM-13B-V1.2,0.75,0.0001383,0.25,0.000101,0.75,0.0001383,0.75,0.0002688,0.25,0.000327472,0.75,0.00673
grade-school-math.dev.4267,WizardLM/WizardLM-13B-V1.2,0.5,0.0001626,0.25,9.120000000000002e-05,0.5,0.0001626,1.0,0.0002333999999999,0.25,0.00034532,0.5,0.00834
grade-school-math.dev.1618,WizardLM/WizardLM-13B-V1.2,0.25,0.0001701,0.25,0.0001056,0.25,0.0001701,0.25,0.0002844,0.25,0.000422144,0.25,0.0104
grade-school-math.dev.1845,mistralai/mistral-7b-chat,0.75,9.5e-05,0.75,9.5e-05,0.75,0.0001905,0.75,0.0002748,0.75,0.000422144,0.5,0.0093899999999999
grade-school-math.dev.5944,mistralai/mistral-7b-chat,0.25,0.0001258,0.25,0.0001258,0.5,0.0002063999999999,0.5,0.0002934,0.5,0.000392656,0.75,0.00787
grade-school-math.dev.4515,mistralai/mistral-7b-chat,0.5,9.52e-05,0.5,9.52e-05,0.5,0.0001695,0.5,0.0002898,0.75,0.000346872,0.75,0.009
grade-school-math.dev.6007,WizardLM/WizardLM-13B-V1.2,0.75,0.0001959,0.75,0.0001222,0.75,0.0001959,0.25,0.000267,0.75,0.0003298,0.75,0.00779
grade-school-math.dev.4130,mistralai/mistral-7b-chat,0.75,7.26e-05,0.75,7.26e-05,0.75,0.000147,0.25,0.0002466,0.75,0.000377912,0.25,0.01055
grade-school-math.dev.7184,mistralai/mistral-7b-chat,0.25,9.34e-05,0.25,9.34e-05,0.25,0.000156,0.25,0.0003558,0.25,0.000374808,0.75,0.01001
grade-school-math.dev.7195,mistralai/mistral-7b-chat,0.25,7.32e-05,0.25,7.32e-05,0.75,0.0001296,0.25,0.0002658,0.75,0.000336784,0.75,0.00618
grade-school-math.dev.978,mistralai/mistral-7b-chat,0.75,7.94e-05,0.75,7.94e-05,0.75,0.0001397999999999,0.5,0.0002586,0.5,0.000370152,0.75,0.00703
grade-school-math.dev.675,WizardLM/WizardLM-13B-V1.2,0.5,0.0002028,0.75,0.0001234,0.5,0.0002028,0.25,0.0003834,0.25,0.00045784,0.5,0.01196
grade-school-math.dev.6672,WizardLM/WizardLM-13B-V1.2,0.75,0.0001761,0.75,0.0001086,0.75,0.0001761,0.75,0.000267,0.5,0.000375584,0.25,0.01047
grade-school-math.dev.1824,mistralai/mistral-7b-chat,0.5,0.0001286,0.5,0.0001286,0.5,0.0001820999999999,0.5,0.0003366,0.25,0.000637096,0.5,0.0106
grade-school-math.dev.10,mistralai/mixtral-8x7b-chat,0.75,0.0003252,0.75,0.0001046,0.25,0.0002228999999999,0.75,0.0003252,0.75,0.0003492,0.5,0.0085
grade-school-math.dev.1359,mistralai/mistral-7b-chat,0.25,7.920000000000001e-05,0.25,7.920000000000001e-05,0.25,0.0001563,0.75,0.0002352,0.25,0.000352304,0.5,0.00798
grade-school-math.dev.2493,mistralai/mistral-7b-chat,0.75,8.980000000000001e-05,0.75,8.980000000000001e-05,0.75,0.0001431,0.25,0.000228,0.25,0.000252976,0.5,0.00678
grade-school-math.dev.6260,WizardLM/WizardLM-13B-V1.2,0.75,0.0001997999999999,0.25,9.54e-05,0.75,0.0001997999999999,0.5,0.0003101999999999,0.0,0.000289448,0.75,0.00805
grade-school-math.dev.327,mistralai/mixtral-8x7b-chat,0.75,0.0002658,0.25,8.98e-05,0.75,0.0001578,0.75,0.0002658,0.75,0.000348424,0.5,0.00816
grade-school-math.dev.1566,WizardLM/WizardLM-13B-V1.2,0.25,0.0001581,0.25,8.400000000000001e-05,0.25,0.0001581,0.25,0.0002358,0.25,0.000315056,0.75,0.0104099999999999
grade-school-math.dev.3407,WizardLM/WizardLM-13B-V1.2,0.5,0.000165,0.25,9.52e-05,0.5,0.000165,0.25,0.0001967999999999,0.25,0.0003786879999999,0.75,0.00715
grade-school-math.dev.2281,WizardLM/WizardLM-13B-V1.2,0.25,0.000183,0.25,0.0001048,0.25,0.000183,0.75,0.0002772,0.25,0.000401192,0.75,0.00867
grade-school-math.dev.2783,mistralai/mistral-7b-chat,0.25,9.28e-05,0.25,9.28e-05,0.25,0.0001719,0.25,0.0002615999999999,0.25,0.000600624,0.5,0.0093999999999999
grade-school-math.dev.7442,WizardLM/WizardLM-13B-V1.2,0.75,0.0001389,0.25,9.26e-05,0.75,0.0001389,0.5,0.0002441999999999,0.75,0.000329024,0.75,0.00875
grade-school-math.dev.6381,mistralai/mixtral-8x7b-chat,0.75,0.0002573999999999,0.75,8.36e-05,0.75,0.0001508999999999,0.75,0.0002573999999999,0.75,0.000336784,0.75,0.00718
grade-school-math.dev.807,mistralai/mistral-7b-chat,0.75,7.04e-05,0.75,7.04e-05,0.25,0.0001671,0.25,0.0002322,0.75,0.000270824,0.75,0.00668
grade-school-math.dev.5942,mistralai/mixtral-8x7b-chat,0.25,0.0002184,0.25,0.0001066,0.75,0.0001376999999999,0.25,0.0002184,0.75,0.000321264,0.5,0.00821
grade-school-math.dev.5284,mistralai/mistral-7b-chat,0.25,8.54e-05,0.25,8.54e-05,0.25,0.0001889999999999,0.5,0.0003149999999999,0.25,0.0003298,0.75,0.00944
grade-school-math.dev.5697,mistralai/mistral-7b-chat,0.75,7.54e-05,0.75,7.54e-05,0.75,0.0001479,0.25,0.0002099999999999,0.75,0.000291,0.75,0.00683
grade-school-math.dev.4419,WizardLM/WizardLM-13B-V1.2,0.75,0.0001944,0.25,0.0001076,0.75,0.0001944,0.25,0.0002904,0.25,0.00038024,0.75,0.01116
grade-school-math.dev.3492,WizardLM/WizardLM-13B-V1.2,0.5,0.000195,0.25,5.9e-05,0.5,0.000195,0.25,0.000288,0.25,0.00035308,0.75,0.01119
grade-school-math.dev.4577,mistralai/mistral-7b-chat,0.5,8.840000000000001e-05,0.5,8.840000000000001e-05,0.75,0.0001709999999999,0.75,0.0002136,0.5,0.000276256,0.75,0.00789
grade-school-math.dev.1218,WizardLM/WizardLM-13B-V1.2,0.75,0.000147,0.25,8.22e-05,0.75,0.000147,0.75,0.0002454,0.5,0.000303416,0.75,0.00875
grade-school-math.dev.5831,mistralai/mistral-7b-chat,0.25,8.3e-05,0.25,8.3e-05,0.25,0.0001515,0.25,0.0002622,0.25,0.000311952,0.75,0.0102399999999999
grade-school-math.dev.1464,mistralai/mistral-7b-chat,0.25,8.08e-05,0.25,8.08e-05,0.25,0.0001434,0.25,0.0002388,0.25,0.000335232,0.25,0.00823
grade-school-math.dev.1827,mistralai/mistral-7b-chat,0.25,0.0001168,0.25,0.0001168,0.25,0.0001623,0.75,0.0002639999999999,0.25,0.000378688,0.75,0.01014
grade-school-math.dev.5404,WizardLM/WizardLM-13B-V1.2,0.5,0.0001608,1.0,5.9600000000000005e-05,0.5,0.0001608,0.5,0.0002963999999999,0.25,0.000321264,0.5,0.00764
grade-school-math.dev.179,mistralai/mixtral-8x7b-chat,0.75,0.0003174,0.25,8.060000000000001e-05,0.25,0.0001820999999999,0.75,0.0003174,0.25,0.000355408,0.5,0.0101
grade-school-math.dev.3607,WizardLM/WizardLM-13B-V1.2,0.75,0.0001406999999999,0.75,8.42e-05,0.75,0.0001406999999999,0.75,0.0002382,0.75,0.000316608,0.75,0.00586
grade-school-math.dev.4785,WizardLM/WizardLM-13B-V1.2,0.25,0.0001773,0.25,7.78e-05,0.25,0.0001773,0.75,0.000225,0.5,0.000313504,0.75,0.00688
grade-school-math.dev.5653,meta/code-llama-instruct-34b-chat,0.5,0.000273152,0.75,6.1e-05,0.75,0.0001293,0.0,0.0001853999999999,0.5,0.000273152,0.5,0.00516
grade-school-math.dev.790,mistralai/mistral-7b-chat,0.75,8.300000000000001e-05,0.75,8.300000000000001e-05,0.25,0.0001602,0.75,0.0002208,0.75,0.0003429919999999,0.5,0.00772
grade-school-math.dev.31,WizardLM/WizardLM-13B-V1.2,0.75,0.0001638,0.75,8.2e-05,0.75,0.0001638,0.75,0.0002766,0.25,0.000335232,0.75,0.00712
grade-school-math.dev.103,WizardLM/WizardLM-13B-V1.2,0.25,0.0001785,0.25,6.82e-05,0.25,0.0001785,0.25,0.0003342,0.25,0.000390328,0.5,0.00995
grade-school-math.dev.255,WizardLM/WizardLM-13B-V1.2,0.75,0.0001347,0.75,7.9e-05,0.75,0.0001347,0.25,0.0002436,0.75,0.000251424,0.75,0.00436
grade-school-math.dev.4517,mistralai/mistral-7b-chat,0.25,8.26e-05,0.25,8.26e-05,0.25,0.0001991999999999,0.25,0.0003017999999999,0.25,0.000320488,0.75,0.00949
grade-school-math.dev.1743,mistralai/mistral-7b-chat,0.25,8.16e-05,0.25,8.16e-05,0.5,0.0001593,0.5,0.0002802,0.75,0.000331352,0.5,0.00815
grade-school-math.dev.996,WizardLM/WizardLM-13B-V1.2,0.25,0.0001682999999999,0.25,9.18e-05,0.25,0.0001682999999999,0.25,0.0003635999999999,0.25,0.00035696,0.5,0.01258
grade-school-math.dev.5272,mistralai/mistral-7b-chat,0.25,0.0001366,0.25,0.0001366,0.5,0.0001497,0.5,0.0002808,0.25,0.000384896,0.5,0.0075499999999999
grade-school-math.dev.6113,mistralai/mistral-7b-chat,0.75,8.660000000000002e-05,0.75,8.660000000000002e-05,0.75,0.0001347,0.75,0.0002766,0.75,0.000295656,0.75,0.00599
grade-school-math.dev.5036,mistralai/mixtral-8x7b-chat,0.25,0.0002868,0.25,8.400000000000001e-05,0.75,0.0001706999999999,0.25,0.0002868,0.75,0.000308848,0.75,0.0070999999999999
grade-school-math.dev.3937,mistralai/mistral-7b-chat,0.75,7.84e-05,0.75,7.84e-05,0.75,0.0001539,0.75,0.000225,0.75,0.000294104,0.75,0.00946
grade-school-math.dev.1,WizardLM/WizardLM-13B-V1.2,0.75,0.0001173,0.75,7.460000000000001e-05,0.75,0.0001173,0.75,0.0002357999999999,0.25,0.000284016,0.75,0.00685
grade-school-math.dev.180,mistralai/mistral-7b-chat,0.75,7.24e-05,0.75,7.24e-05,0.5,0.0001557,0.75,0.0002304,0.75,0.000256856,0.5,0.00621
grade-school-math.dev.4730,mistralai/mistral-7b-chat,0.25,0.0001118,0.25,0.0001118,0.5,0.0001788,0.75,0.000312,0.25,0.000290224,0.5,0.01184
grade-school-math.dev.1992,mistralai/mistral-7b-chat,0.25,0.0001206,0.25,0.0001206,0.25,0.0002175,0.25,0.0003666,0.25,0.000486552,0.25,0.00939
grade-school-math.dev.4732,WizardLM/WizardLM-13B-V1.2,0.25,0.0002148,0.75,0.0001052,0.25,0.0002148,0.5,0.0002975999999999,0.25,0.000329024,0.75,0.01182
grade-school-math.dev.7241,mistralai/mistral-7b-chat,0.25,9.78e-05,0.25,9.78e-05,0.75,0.0001743,0.75,0.0002658,0.75,0.000357736,0.5,0.00874
grade-school-math.dev.6854,WizardLM/WizardLM-13B-V1.2,0.75,0.0001701,0.25,9.46e-05,0.75,0.0001701,0.75,0.0002927999999999,0.5,0.000353856,0.5,0.00812
grade-school-math.dev.2268,mistralai/mistral-7b-chat,0.25,0.000112,0.25,0.000112,0.25,0.0001722,0.75,0.0002658,0.75,0.000425248,0.75,0.0094799999999999
grade-school-math.dev.1571,WizardLM/WizardLM-13B-V1.2,0.25,0.000153,0.25,8.120000000000001e-05,0.25,0.000153,0.5,0.000252,0.25,0.000291,0.5,0.0080299999999999
grade-school-math.dev.4598,WizardLM/WizardLM-13B-V1.2,0.25,0.0001820999999999,0.25,0.0001331999999999,0.25,0.0001820999999999,0.25,0.0003954,0.25,0.000388776,0.5,0.01326
grade-school-math.dev.26,mistralai/mixtral-8x7b-chat,0.75,0.0002189999999999,0.5,8.180000000000001e-05,0.75,0.0001521,0.75,0.0002189999999999,0.5,0.000339888,0.5,0.00716
grade-school-math.dev.1031,WizardLM/WizardLM-13B-V1.2,0.75,0.0001848,0.75,0.0001236,0.75,0.0001848,0.75,0.000279,0.25,0.000385672,0.5,0.00917
grade-school-math.dev.4922,WizardLM/WizardLM-13B-V1.2,0.5,0.0001785,0.75,6.74e-05,0.5,0.0001785,0.25,0.000243,0.25,0.00045008,0.75,0.00869
grade-school-math.dev.896,WizardLM/WizardLM-13B-V1.2,0.25,0.0001799999999999,0.25,6.98e-05,0.25,0.0001799999999999,0.5,0.0002724,0.5,0.00032592,0.5,0.00741
grade-school-math.dev.842,mistralai/mistral-7b-chat,0.75,9.1e-05,0.75,9.1e-05,0.25,0.000198,0.75,0.0002898,0.75,0.000332904,0.75,0.00766
grade-school-math.dev.6775,WizardLM/WizardLM-13B-V1.2,0.25,0.0001371,0.25,6.04e-05,0.25,0.0001371,0.25,0.000255,0.25,0.000304968,0.5,0.00778
grade-school-math.dev.6415,WizardLM/WizardLM-13B-V1.2,0.25,0.0001626,0.25,9.72e-05,0.25,0.0001626,0.25,0.0002958,0.25,0.000384896,0.25,0.0102499999999999
grade-school-math.dev.917,WizardLM/WizardLM-13B-V1.2,0.75,0.0001719,0.75,7.98e-05,0.75,0.0001719,0.25,0.0002544,0.75,0.000317384,0.75,0.00734
grade-school-math.dev.1891,WizardLM/WizardLM-13B-V1.2,0.25,0.0001208999999999,0.25,5.580000000000001e-05,0.25,0.0001208999999999,0.25,0.0002118,0.25,0.000297208,0.5,0.00584
